Date,TT_TU,Rolling_Mean,forecast,squared_error,is_anomaly
2006-07-01,23.078387096774197,9.16088888888889,18.51440838653873,20.829901667482602,1
2006-08-01,15.89258064516129,9.10398028673835,18.377116843525137,6.172920120980275,0
2006-09-01,17.144,9.24875806451613,14.031036286178542,9.690543083569072,0
2006-10-01,11.850000000000001,9.339349462365591,9.540560198137031,5.333512198428874,0
2006-11-01,6.610666666666666,9.605432795698926,4.054233848393441,6.535348754344385,0
2006-12-01,3.761290322580645,9.88406182795699,0.9505829525832763,7.9000759197575245,0
2007-01-01,4.908709677419354,10.485620967741935,-0.24756008751793027,26.587117888806404,1
2007-02-01,4.442857142857143,10.869609062980032,1.0173385695735402,11.73417749591093,0
2007-03-01,6.241290322580645,11.190603686635944,4.447261566117945,3.2185391790151034,0
2007-04-01,12.481,11.497020353302611,8.937438800584522,12.556825974002864,0
2007-05-01,15.360967741935484,11.613256912442397,13.864585773146636,2.2391589965163883,0
2007-06-01,18.651333333333334,11.701923579109064,17.07896541959026,2.472340856168741,0
2007-07-01,17.971612903225807,11.27635906298003,19.29164510699007,1.7424850189747383,0
2007-08-01,17.408709677419353,11.402703149001537,18.063239943000767,0.42840986856207636,0
2007-09-01,12.423,11.00928648233487,14.477840015773511,4.222367490424083,0
2007-10-01,8.364193548387098,10.71880261136713,9.856046058092327,2.22562391071379,0
2007-11-01,3.197666666666666,10.43438594470046,4.59753147205215,1.9596214733569393,0
2007-12-01,1.2954838709677419,10.228902073732717,1.517303963104728,0.049204153275661036,0
2008-01-01,3.480967741935484,10.109923579109063,0.914519656576694,6.586655774841797,0
2008-02-01,3.274137931034483,10.012530311457175,1.7342747443495818,2.3711786337073786,0
2008-03-01,4.727741935483871,9.88640127919911,4.951536466152791,0.05008399195732226,0
2008-04-01,8.405333333333333,9.54676239031022,9.59643768985592,1.4187295881270854,0
2008-05-01,16.142903225806453,9.6119236806328,14.125506306895636,4.069890328430859,0
2008-06-01,18.659666666666666,9.612618125077248,17.322581651454723,1.787796337904324,0
2008-07-01,19.123870967741937,9.70863963045359,18.72786344435984,0.15682195857522122,0
2008-08-01,18.036774193548386,9.76097834013101,18.101266488460336,0.004159256103009984,0
2008-09-01,12.673333333333334,9.78183945124212,13.871692194461943,1.436063960045457,0
2008-10-01,8.876129032258065,9.824500741564702,9.41427337384528,0.2895993323823366,0
2008-11-01,4.854333333333333,9.962556297120257,4.173724466668979,0.4632284293821363,0
2008-12-01,0.9977419354838709,9.937744469163269,1.3040378743306054,0.0938172021540025,0
2009-01-01,-4.294838709677419,9.289760598195526,1.0787995040988894,28.875987652557033,1
2009-02-01,0.13392857142857145,9.028076484895033,1.811088977575116,2.8128670279456425,0
2009-03-01,4.428709677419355,9.003157130056325,4.800522457383461,0.1382447433446367,0
2009-04-01,12.339,9.33096268561188,9.146173831274572,10.194138943697897,0
2009-05-01,14.283870967741937,9.176043330773169,14.394859927872346,0.012318549270829676,0
2009-06-01,15.786333333333333,8.936598886328726,17.457985164511356,2.7944198446808377,0
2009-07-01,18.353870967741937,8.872432219662057,18.878352987151672,0.2750813886841137,0
2009-08-01,18.820967741935487,8.93778168202765,18.125255139834543,0.48401602472206595,0
2009-09-01,14.990666666666668,9.130892793138761,13.787509702801229,1.4475866796979011,0
2009-10-01,8.256774193548388,9.079279889912955,9.418274619408352,1.3490832392728787,0
2009-11-01,6.913666666666667,9.250891001024067,4.396201776116549,6.337629475152515,0
2009-12-01,0.46451612903225803,9.206455517153099,1.2712902942870006,0.6508845537224867,0
2010-01-01,-2.9977419354838712,9.31454691500256,-0.055469510424160574,8.65696702326675,0
2010-02-01,-0.06749999999999992,9.297761200716847,1.3863864964450159,2.113785944545163,0
2010-03-01,4.261290322580645,9.28380958781362,4.74794985280672,0.236837498359864,0
2010-04-01,8.762,8.985726254480287,9.81716799794024,1.1133795038772138,0
2010-05-01,11.668064516129032,8.767742383512546,14.226078292270524,6.543434478929652,0
2010-06-01,17.508333333333333,8.911242383512546,17.03268404795534,0.22624224268059628,0
2010-07-01,20.241935483870968,9.068581093189964,18.734481559552453,2.272417333943291,0
2010-08-01,16.642258064516128,8.887021953405018,18.25018007957462,2.5854132065097604,0
2010-09-01,11.978666666666667,8.636021953405018,14.085319250915775,4.437985110723446,0
2010-10-01,7.636774193548387,8.58435528673835,9.229983897650024,2.5383171612436266,0
2010-11-01,5.548666666666667,8.470605286738351,4.818868164925745,0.5326058531432937,0
2010-12-01,-3.7893548387096776,8.116116039426522,1.1427392264947875,24.325551868025105,1
2011-01-01,1.0148387096774194,8.45049775985663,-0.2691081251407972,1.6485194746397167,0
2011-02-01,0.7628571428571428,8.51969418842806,1.2351627651923016,0.22307260088940167,0
2011-03-01,5.163548387096774,8.59488236047107,4.68535143015687,0.22867232962658424,0
2011-04-01,11.789333333333333,8.847160138248848,9.377381778271955,5.817510303963001,0
2011-05-01,13.96290322580645,9.038396697388633,13.739506958221895,0.04990589237070995,0
2011-06-01,17.052,9.000368919610855,17.22832121617884,0.031089171274785818,0
2011-07-01,16.431290322580644,8.682815156169994,19.04191203222099,6.8153457108454765,0
2011-08-01,18.406451612903226,8.829831285202252,17.89463890959396,0.2619522432687368,0
2011-09-01,15.125666666666666,9.092081285202251,13.604483694440942,2.3139976349894864,0
2011-10-01,8.725483870967743,9.182807091653865,9.014121133211006,0.08331146915528626,0
2011-11-01,3.169,8.984501536098309,4.78174738103014,2.600954115019576,0
2011-12-01,3.962258064516129,9.630469278033795,0.2899788924803364,13.485634317367888,0
2012-01-01,1.9770967741935483,9.710657450076804,0.17955881755957942,3.231142705539824,0
2012-02-01,-3.1944827586206896,9.380879124953653,1.2593613070902172,19.836726961668262,1
2012-03-01,6.48258064516129,9.49079847979236,4.808000115012012,2.804219951955037,0
2012-04-01,8.746,9.23718736868125,9.892275050034216,1.3139464903309446,0
2012-05-01,15.37225806451613,9.354633605240391,13.962634551919663,1.9870384472648004,0
2012-06-01,16.790666666666667,9.33285582746261,17.159368850514916,0.13594130037446828,0
2012-07-01,18.11709677419355,9.473339698430355,18.460096583391515,0.11764886910984125,0
2012-08-01,18.980645161290322,9.521189160795947,18.089909920448935,0.7934092692767639,0
2012-09-01,13.639999999999999,9.39738360524039,14.01607188342923,0.14143006150600956,0
2012-10-01,7.784516129032258,9.318969626745767,9.071877024224303,1.6572980744696646,0
2012-11-01,4.998333333333333,9.471414071190212,4.446345600358488,0.30469045735470857,0
2012-12-01,1.9506451612903226,9.303779662588061,1.2903697821876168,0.43596357624922194,0
2013-01-01,0.8896774193548387,9.213161383018168,0.4208539626449913,0.21979543356137013,0
2013-02-01,-0.1907142857142857,9.463475422427035,0.5024247514679893,0.4804417248659712,0
2013-03-01,1.15,9.019093701996928,5.080314959823779,15.447375683414595,1
2013-04-01,8.963666666666667,9.037232590885816,9.53117312887072,0.3220635846433598,0
2013-05-01,12.14258064516129,8.76809280593958,14.196465957178193,4.218444874918768,0
2013-06-01,16.277,8.725287250384023,17.096321300655063,0.6712873937071028,0
2013-07-01,20.239032258064515,8.902115207373273,18.556874702614284,2.8296540413582996,0
2013-08-01,17.607741935483872,8.787706605222734,18.205118211270335,0.3568584148725039,0
2013-09-01,13.205333333333334,8.751484383000511,13.849079822947859,0.41440954289102383,0
2013-10-01,9.532903225806452,8.897183307731694,8.867150485201634,0.44322671162282584,0
2013-11-01,4.6146666666666665,8.865211085509472,4.641013168175904,0.0006941381417762747,0
2013-12-01,3.032258064516129,8.955345494111622,1.1836545532535794,3.4173349418522276,0
2014-01-01,2.6074193548387097,9.098490655401946,0.3935059752332142,4.901412452396226,0
2014-02-01,3.676071428571429,9.420722798259089,0.6744549112079674,9.009701717309156,0
2014-03-01,6.735483870967743,9.8861797875064,4.289281430893803,5.983906377823695,0
2014-04-01,11.143333333333334,10.067818676395289,9.494032760904108,2.7201923782153727,0
2014-05-01,12.672903225806452,10.112012224782385,13.74340289748159,1.1459695470565754,0
2014-06-01,16.778,10.153762224782387,16.96924047560134,0.03657291950822678,0
2014-07-01,19.52709677419355,10.094434267793138,18.85766458798031,0.4481394519382368,0
2014-08-01,16.100645161290323,9.968842869943677,18.04196953536545,3.7687403253781806,0
2014-09-01,14.833,10.104481758832565,13.758433761239417,1.1546926014840677,0
2014-10-01,11.491612903225807,10.267707565284178,9.060502724022538,5.910296703425753,0
2014-11-01,5.676,10.356152009728623,4.607145037729966,1.1424509303692765,0
2014-12-01,3.223225806451613,10.372065988223246,1.4680530268988359,3.080631486083021,0
2015-01-01,2.553548387096774,10.367576740911419,0.7534161142988982,3.2404761995684455,0
2015-02-01,0.4132142857142857,10.095671979006656,1.2523932275223628,0.704221296374124,0
2015-03-01,5.333870967741936,9.97887090373784,4.964264532821881,0.13660891673431266,0
2015-04-01,8.463333333333333,9.755537570404506,9.817774136028403,1.834509888005265,0
2015-05-01,13.61741935483871,9.83424724782386,13.674381375359284,0.0032446717817863034,0
2015-06-01,17.171,9.86699724782386,16.97516040982498,0.038353145079919555,0
2015-07-01,20.83967741935484,9.976378968253968,18.867816900577733,3.888233905511918,0
2015-08-01,20.953225806451613,10.380760688684076,17.729165338083245,10.394565903695659,0
2015-09-01,13.169333333333332,10.242121799795187,13.977176292092825,0.6526102460172906,0
2015-10-01,8.223548387096775,9.969783090117767,9.438152291002163,1.4752626433822096,0
2015-11-01,7.062333333333333,10.085310867895545,4.79694464172195,5.131985924080734,0
2015-12-01,5.627419354838709,10.285660330261136,1.6667708971542918,15.686736205357954,1
2016-01-01,1.3648387096774195,10.18660119047619,0.9395646111773451,0.18085805885505096,0
2016-02-01,3.865862068965517,10.47432183908046,0.9261078609142493,8.642154803755139,0
2016-03-01,4.499677419354839,10.404805710048201,4.8792316546232986,0.14406141751022514,0
2016-04-01,8.312333333333333,10.392222376714868,9.48449040798926,1.3739522076659385,0
2016-05-01,14.045806451612904,10.42792130144605,13.727189870848258,0.101516525538154,0
2016-06-01,17.168333333333333,10.42769907922383,17.015927936083717,0.023227405110813327,0
2016-07-01,18.886451612903226,10.264930262019528,19.162204157002684,0.07603946557732337,0
2016-08-01,17.649677419354838,9.989634563094796,18.398456668103673,0.5606703633568706,0
2016-09-01,15.965,10.22260678531702,13.770484164544033,4.815899752066999,0
2016-10-01,8.423548387096774,10.239273451983685,9.091207174547884,0.4457682564606864,0
2016-11-01,3.3943333333333334,9.93360678531702,5.126613445198511,3.0007943859636317,0
2016-12-01,0.7916129032258065,9.530622914349278,2.2471936130102863,2.1187152026966904,0
2017-01-01,-3.980645161290323,9.085165925101965,0.91714880584428,23.98838574450011,1
2017-02-01,3.2617857142857143,9.034826228878648,1.4804461546748038,3.1731706266347928,0
2017-03-01,7.196451612903226,9.259557411674347,4.795670169586099,5.763751538575865,0
2017-04-01,7.8853333333333335,9.223974078341014,9.364910733650092,2.189149283528097,0
2017-05-01,13.581071428571429,9.185246159754223,13.78124286712635,0.04006860481314666,0
2017-06-01,18.220000000000002,9.272885048643113,17.024572178767283,1.429047675777207,0
2017-07-01,18.76290322580645,9.26258934971838,18.988269876446513,0.05079012722071976,0
2017-08-01,18.16548387096774,9.305573220686124,18.070137328943932,0.009090963075897825,0
