MESS_DATUM,P
2012-07-29,1012.95
2012-07-30,1018.26
2012-07-31,1019.34
2012-08-01,1015.4
2012-08-02,1013.55
2012-08-03,1015.94
2012-08-04,1014.26
2012-08-05,1010.07
2012-08-06,1013.52
2012-08-07,1021.3
2012-08-08,1024.04
2012-08-09,1023.9
2012-08-10,1023.53
2012-08-11,1022.44
2012-08-12,1017.01
2012-08-13,1015.31
2012-08-14,1014.78
2012-08-15,1012.97
2012-08-16,1017.47
2012-08-17,1021.28
2012-08-18,1021.13
2012-08-19,1019.87
2012-08-20,1018.07
2012-08-21,1016.3
2012-08-22,1015.13
2012-08-23,1015.04
2012-08-24,1008.54
2012-08-25,1009.52
2012-08-26,1014.84
2012-08-27,1021.28
2012-08-28,1018.23
2012-08-29,1018.08
2012-08-30,1016.84
2012-08-31,1018.19
2012-09-01,1023.27
2012-09-02,1024.1
2012-09-03,1022.42
2012-09-04,1020.55
2012-09-05,1019.68
2012-09-06,1025.66
2012-09-07,1024.81
2012-09-08,1021.68
2012-09-09,1017.33
2012-09-10,1015.9
2012-09-11,1013.2
2012-09-12,1013.39
2012-09-13,1017.23
2012-09-14,1015.92
2012-09-15,1017.77
2012-09-16,1017.75
2012-09-17,1014.87
2012-09-18,1012.2
2012-09-19,1018.65
2012-09-20,1024.63
2012-09-21,1018.21
2012-09-22,1015.47
2012-09-23,1015.7
2012-09-24,1002.88
2012-09-25,1004.49
2012-09-26,1003.13
2012-09-27,1010.62
2012-09-28,1018.88
2012-09-29,1017.94
2012-09-30,1022.38
2012-10-01,1019.03
2012-10-02,1018.87
2012-10-03,1016.38
2012-10-04,1013.3
2012-10-05,1015.88
2012-10-06,1013.69
2012-10-07,1017.88
2012-10-08,1020.93
2012-10-09,1013.08
2012-10-10,1016.59
2012-10-11,1014.5
2012-10-12,1011.11
2012-10-13,1013.57
2012-10-14,1004.13
2012-10-15,1007.12
2012-10-16,1013.29
2012-10-17,1014.95
2012-10-18,1015.59
2012-10-19,1016.92
2012-10-20,1020.66
2012-10-21,1020.39
2012-10-22,1023.52
2012-10-23,1025.22
2012-10-24,1021.46
2012-10-25,1015.62
2012-10-26,1008.73
2012-10-27,1001.51
2012-10-28,1014.93
2012-10-29,1017.4
2012-10-30,1008.15
2012-10-31,1003.46
2012-11-01,993.01
2012-11-02,1002.1
2012-11-03,1005.05
2012-11-04,1004.29
2012-11-05,1004.18
2012-11-06,1017.18
2012-11-07,1024.95
2012-11-08,1022.32
2012-11-09,1018.52
2012-11-10,1008.0
2012-11-11,1011.85
2012-11-12,1026.42
2012-11-13,1034.01
2012-11-14,1031.45
2012-11-15,1025.83
2012-11-16,1021.22
2012-11-17,1017.02
2012-11-18,1015.71
2012-11-19,1019.7
2012-11-20,1021.57
2012-11-21,1020.19
2012-11-22,1025.2
2012-11-23,1022.46
2012-11-24,1020.43
2012-11-25,1015.96
2012-11-26,1011.28
2012-11-27,1006.98
2012-11-28,1001.43
2012-11-29,998.42
2012-11-30,1009.03
2012-12-01,1016.11
2012-12-02,1012.71
2012-12-03,1014.14
2012-12-04,1001.71
2012-12-05,1003.25
2012-12-06,1013.16
2012-12-07,1011.56
2012-12-08,1021.72
2012-12-09,1019.47
2012-12-10,1008.44
2012-12-11,1021.28
2012-12-12,1023.89
2012-12-13,1017.14
2012-12-14,1008.43
2012-12-15,1005.98
2012-12-16,1009.25
2012-12-17,1008.43
2012-12-18,1014.3
2012-12-19,1024.45
2012-12-20,1019.52
2012-12-21,1014.04
2012-12-22,1017.99
2012-12-23,1010.03
2012-12-24,1010.48
2012-12-25,1006.61
2012-12-26,1012.2
2012-12-27,1008.37
2012-12-28,1025.48
2012-12-29,1021.89
2012-12-30,1019.68
2012-12-31,1019.72
2013-01-01,1010.39
2013-01-02,1024.8
2013-01-03,1033.05
2013-01-04,1032.92
2013-01-05,1030.19
2013-01-06,1028.32
2013-01-07,1028.45
2013-01-08,1026.28
2013-01-09,1021.39
2013-01-10,1013.22
2013-01-11,1015.64
2013-01-12,1019.46
2013-01-13,1018.16
2013-01-14,1014.57
2013-01-15,1009.47
2013-01-16,1008.45
2013-01-17,1012.97
2013-01-18,1010.7
2013-01-19,1000.97
2013-01-20,997.52
2013-01-21,1000.14
2013-01-22,1005.33
2013-01-23,1008.24
2013-01-24,1012.83
2013-01-25,1019.79
2013-01-26,1016.4
2013-01-27,1011.33
2013-01-28,1016.14
2013-01-29,1014.74
2013-01-30,1011.93
2013-01-31,1015.82
2013-02-01,1004.56
2013-02-02,1000.86
2013-02-03,1015.65
2013-02-04,1011.5
2013-02-05,1003.89
2013-02-06,1000.54
2013-02-07,1009.01
2013-02-08,1013.02
2013-02-09,1018.45
2013-02-10,1016.11
2013-02-11,1006.87
2013-02-12,1011.1
2013-02-13,1023.76
2013-02-14,1023.74
2013-02-15,1019.97
2013-02-16,1024.46
2013-02-17,1024.04
2013-02-18,1022.24
2013-02-19,1016.97
2013-02-20,1021.68
2013-02-21,1021.32
2013-02-22,1015.24
2013-02-23,1011.17
2013-02-24,1013.14
2013-02-25,1019.55
2013-02-26,1027.66
2013-02-27,1030.44
2013-02-28,1027.03
2013-03-01,1024.39
2013-03-02,1024.61
2013-03-03,1023.98
2013-03-04,1022.39
2013-03-05,1013.9
2013-03-06,1005.76
2013-03-07,1001.88
2013-03-08,1001.66
2013-03-09,1002.31
2013-03-10,999.44
2013-03-11,1003.6
2013-03-12,1001.38
2013-03-13,1004.93
2013-03-14,1011.63
2013-03-15,1017.02
2013-03-16,1017.1
2013-03-17,1005.65
2013-03-18,996.39
2013-03-19,999.54
2013-03-20,1005.21
2013-03-21,1017.0
2013-03-22,1018.52
2013-03-23,1017.66
2013-03-24,1015.95
2013-03-25,1012.95
2013-03-26,1011.85
2013-03-27,1011.83
2013-03-28,1008.57
2013-03-29,1007.5
2013-03-30,1005.82
2013-03-31,1010.06
2013-04-01,1011.03
2013-04-02,1010.93
2013-04-03,1014.64
2013-04-04,1011.86
2013-04-05,1009.37
2013-04-06,1017.73
2013-04-07,1020.6
2013-04-08,1009.26
2013-04-09,1004.32
2013-04-10,1007.69
2013-04-11,1004.56
2013-04-12,1005.39
2013-04-13,1019.17
2013-04-14,1025.84
2013-04-15,1020.97
2013-04-16,1019.5
2013-04-17,1022.06
2013-04-18,1016.79
2013-04-19,1022.73
2013-04-20,1025.61
2013-04-21,1017.7
2013-04-22,1016.42
2013-04-23,1021.44
2013-04-24,1026.02
2013-04-25,1023.38
2013-04-26,1010.25
2013-04-27,1005.79
2013-04-28,1014.96
2013-04-29,1018.62
2013-04-30,1020.8
2013-05-01,1020.83
2013-05-02,1018.4
2013-05-03,1015.57
2013-05-04,1018.13
2013-05-05,1022.68
2013-05-06,1017.81
2013-05-07,1014.35
2013-05-08,1013.45
2013-05-09,1013.97
2013-05-10,1014.99
2013-05-11,1015.92
2013-05-12,1016.39
2013-05-13,1017.7
2013-05-14,1011.67
2013-05-15,1002.4
2013-05-16,996.89
2013-05-17,999.19
2013-05-18,1008.43
2013-05-19,1006.7
2013-05-20,1011.71
2013-05-21,1011.28
2013-05-22,1009.62
2013-05-23,1008.74
2013-05-24,1011.61
2013-05-25,1011.91
2013-05-26,1009.26
2013-05-27,1009.65
2013-05-28,1004.72
2013-05-29,1002.55
2013-05-30,1006.47
2013-05-31,1000.52
2013-06-01,1009.72
2013-06-02,1018.32
2013-06-03,1023.66
2013-06-04,1020.0
2013-06-05,1018.75
2013-06-06,1019.9
2013-06-07,1019.42
2013-06-08,1014.85
2013-06-09,1008.85
2013-06-10,1009.98
2013-06-11,1016.84
2013-06-12,1019.85
2013-06-13,1016.05
2013-06-14,1020.46
2013-06-15,1015.55
2013-06-16,1016.62
2013-06-17,1013.32
2013-06-18,1014.05
2013-06-19,1011.35
2013-06-20,1009.78
2013-06-21,1015.43
2013-06-22,1016.57
2013-06-23,1014.97
2013-06-24,1019.18
2013-06-25,1023.22
2013-06-26,1026.83
2013-06-27,1023.87
2013-06-28,1021.1
2013-06-29,1018.7
2013-06-30,1023.43
2013-07-01,1018.85
2013-07-02,1015.15
2013-07-03,1012.47
2013-07-04,1020.4
2013-07-05,1026.69
2013-07-06,1027.84
2013-07-07,1027.95
2013-07-08,1027.61
2013-07-09,1022.61
2013-07-10,1016.85
2013-07-11,1018.97
2013-07-12,1020.54
2013-07-13,1020.53
2013-07-14,1020.85
2013-07-15,1021.65
2013-07-16,1022.46
2013-07-17,1021.12
2013-07-18,1021.04
2013-07-19,1019.58
2013-07-20,1019.18
2013-07-21,1019.59
2013-07-22,1016.81
2013-07-23,1013.6
2013-07-24,1014.29
2013-07-25,1016.31
2013-07-26,1014.8
2013-07-27,1009.63
2013-07-28,1011.19
2013-07-29,1015.68
2013-07-30,1019.21
2013-07-31,1019.14
2013-08-01,1017.65
2013-08-02,1014.66
2013-08-03,1016.72
2013-08-04,1019.88
2013-08-05,1017.13
2013-08-06,1014.09
2013-08-07,1011.63
2013-08-08,1015.82
2013-08-09,1020.3
2013-08-10,1019.53
2013-08-11,1019.44
2013-08-12,1016.35
2013-08-13,1018.62
2013-08-14,1023.36
2013-08-15,1023.68
2013-08-16,1019.74
2013-08-17,1015.98
2013-08-18,1015.72
2013-08-19,1017.02
2013-08-20,1026.82
2013-08-21,1025.57
2013-08-22,1020.58
2013-08-23,1018.06
2013-08-24,1013.1
2013-08-25,1010.51
2013-08-26,1013.72
2013-08-27,1014.73
2013-08-28,1017.96
2013-08-29,1021.89
2013-08-30,1020.85
2013-08-31,1020.38
2013-09-01,1024.96
2013-09-02,1024.3
2013-09-03,1026.08
2013-09-04,1023.85
2013-09-05,1017.5
2013-09-06,1013.19
2013-09-07,1016.45
2013-09-08,1016.99
2013-09-09,1017.89
2013-09-10,1015.01
2013-09-11,1014.17
2013-09-12,1015.2
2013-09-13,1020.4
2013-09-14,1016.13
2013-09-15,1010.62
2013-09-16,1004.67
2013-09-17,1006.12
2013-09-18,999.98
2013-09-19,1012.87
2013-09-20,1016.78
2013-09-21,1026.27
2013-09-22,1028.07
2013-09-23,1024.44
2013-09-24,1017.53
2013-09-25,1012.47
2013-09-26,1013.98
2013-09-27,1017.98
2013-09-28,1015.15
2013-09-29,1011.8
2013-09-30,1010.43
2013-10-01,1014.07
2013-10-02,1022.4
2013-10-03,1024.64
2013-10-04,1022.89
2013-10-05,1018.73
2013-10-06,1024.15
2013-10-07,1026.73
2013-10-08,1025.3
2013-10-09,1019.44
2013-10-10,1009.4
2013-10-11,1015.32
2013-10-12,1018.83
2013-10-13,1021.45
2013-10-14,1019.07
2013-10-15,1011.23
2013-10-16,1014.37
2013-10-17,1015.6
2013-10-18,1019.9
2013-10-19,1017.47
2013-10-20,1016.99
2013-10-21,1017.85
2013-10-22,1012.8
2013-10-23,1012.03
2013-10-24,1019.53
2013-10-25,1018.2
2013-10-26,1016.16
2013-10-27,1011.84
2013-10-28,1007.31
2013-10-29,1015.86
2013-10-30,1025.23
2013-10-31,1027.06
2013-11-01,1020.64
2013-11-02,1007.88
2013-11-03,1007.02
2013-11-04,996.94
2013-11-05,1000.13
2013-11-06,1003.68
2013-11-07,1010.47
2013-11-08,1009.88
2013-11-09,1012.31
2013-11-10,1009.19
2013-11-11,1029.87
2013-11-12,1029.1
2013-11-13,1030.99
2013-11-14,1023.67
2013-11-15,1026.74
2013-11-16,1030.32
2013-11-17,1024.49
2013-11-18,1013.89
2013-11-19,1006.42
2013-11-20,1004.34
2013-11-21,1001.29
2013-11-22,1005.8
2013-11-23,1013.74
2013-11-24,1019.16
2013-11-25,1028.87
2013-11-26,1033.56
2013-11-27,1035.85
2013-11-28,1032.72
2013-11-29,1023.62
2013-11-30,1019.74
2013-12-01,1029.7
2013-12-02,1034.11
2013-12-03,1031.78
2013-12-04,1027.97
2013-12-05,1021.69
2013-12-06,1018.05
2013-12-07,1026.14
2013-12-08,1027.1
2013-12-09,1029.83
2013-12-10,1036.36
2013-12-11,1036.38
2013-12-12,1032.95
2013-12-13,1028.63
2013-12-14,1029.9
2013-12-15,1033.66
2013-12-16,1032.26
2013-12-17,1029.43
2013-12-18,1024.65
2013-12-19,1014.18
2013-12-20,1025.78
2013-12-21,1032.55
2013-12-22,1022.52
2013-12-23,1018.8
2013-12-24,1004.47
2013-12-25,995.14
2013-12-26,996.26
2013-12-27,1008.42
2013-12-28,1006.02
2013-12-29,1018.8
2013-12-30,1028.49
2013-12-31,1022.47
2014-01-01,1016.08
2014-01-02,1009.3
2014-01-03,1012.95
2014-01-04,1008.78
2014-01-05,1009.53
2014-01-06,1015.65
2014-01-07,1018.15
2014-01-08,1021.08
2014-01-09,1013.28
2014-01-10,1018.55
2014-01-11,1019.82
2014-01-12,1025.48
2014-01-13,1016.64
2014-01-14,1009.04
2014-01-15,1012.45
2014-01-16,1007.02
2014-01-17,1006.25
2014-01-18,1006.3
2014-01-19,1001.49
2014-01-20,1003.38
2014-01-21,1011.22
2014-01-22,1014.4
2014-01-23,1015.81
2014-01-24,1014.7
2014-01-25,1019.27
2014-01-26,1007.93
2014-01-27,999.82
2014-01-28,1003.71
2014-01-29,1004.58
2014-01-30,1009.54
2014-01-31,1010.98
2014-02-01,1007.75
2014-02-02,1015.38
2014-02-03,1015.05
2014-02-04,1013.93
2014-02-05,1006.01
2014-02-06,1008.39
2014-02-07,1001.99
2014-02-08,1001.77
2014-02-09,1000.87
2014-02-10,999.42
2014-02-11,1005.95
2014-02-12,1010.53
2014-02-13,1000.9
2014-02-14,1009.32
2014-02-15,1005.36
2014-02-16,1012.85
2014-02-17,1017.42
2014-02-18,1017.82
2014-02-19,1015.23
2014-02-20,1014.59
2014-02-21,1010.43
2014-02-22,1018.0
2014-02-23,1024.35
2014-02-24,1019.88
2014-02-25,1015.97
2014-02-26,1017.0
2014-02-27,1017.52
2014-02-28,1006.54
2014-03-01,1002.95
2014-03-02,1004.36
2014-03-03,996.49
2014-03-04,1003.26
2014-03-05,1018.41
2014-03-06,1029.7
2014-03-07,1028.42
2014-03-08,1033.25
2014-03-09,1032.7
2014-03-10,1026.25
2014-03-11,1029.13
