MESS_DATUM,P
1971-11-14,1020.68
1971-11-15,1027.25
1971-11-16,1018.52
1971-11-17,1014.85
1971-11-18,1000.18
1971-11-19,1003.67
1971-11-20,1026.65
1971-11-21,1000.93
1971-11-22,995.57
1971-11-23,1000.47
1971-11-24,1011.2
1971-11-25,1019.35
1971-11-26,1022.25
1971-11-27,1016.57
1971-11-28,1002.25
1971-11-29,1005.95
1971-11-30,1004.48
1971-12-01,1008.7
1971-12-02,1012.72
1971-12-03,1025.62
1971-12-04,1035.05
1971-12-05,1034.52
1971-12-06,1030.57
1971-12-07,1032.28
1971-12-08,1028.6
1971-12-09,1029.98
1971-12-10,1019.12
1971-12-11,1023.72
1971-12-12,1025.78
1971-12-13,1028.28
1971-12-14,1030.87
1971-12-15,1034.6
1971-12-16,1036.48
1971-12-17,1033.42
1971-12-18,1031.6
1971-12-19,1026.05
1971-12-20,1024.63
1971-12-21,1029.67
1971-12-22,1027.73
1971-12-23,1021.62
1971-12-24,1028.25
1971-12-25,1030.67
1971-12-26,1029.05
1971-12-27,1027.27
1971-12-28,1017.92
1971-12-29,1019.83
1971-12-30,1023.1
1971-12-31,1025.25
1972-01-01,1023.85
1972-01-02,1021.88
1972-01-03,1017.08
1972-01-04,1021.83
1972-01-05,1024.87
1972-01-06,1024.08
1972-01-07,1021.92
1972-01-08,1018.83
1972-01-09,1018.02
1972-01-10,1022.3
1972-01-11,1021.62
1972-01-12,1019.33
1972-01-13,1018.87
1972-01-14,1017.63
1972-01-15,1018.98
1972-01-16,1015.12
1972-01-17,1008.62
1972-01-18,1014.27
1972-01-19,1016.68
1972-01-20,1011.4
1972-01-21,1015.45
1972-01-22,1027.4
1972-01-23,1027.5
1972-01-24,1018.38
1972-01-25,1012.62
1972-01-26,1013.13
1972-01-27,998.52
1972-01-28,1011.02
1972-01-29,1017.63
1972-01-30,1014.03
1972-01-31,1022.02
1972-02-01,1020.68
1972-02-02,1018.25
1972-02-03,1015.08
1972-02-04,1008.52
1972-02-05,1012.0
1972-02-06,1013.4
1972-02-07,1012.52
1972-02-08,1013.98
1972-02-09,1009.88
1972-02-10,1010.82
1972-02-11,999.17
1972-02-12,997.1
1972-02-13,1002.28
1972-02-14,1016.08
1972-02-15,1021.2
1972-02-16,1013.65
1972-02-17,1013.15
1972-02-18,1014.4
1972-02-19,1009.52
1972-02-20,1009.27
1972-02-21,1019.18
1972-02-22,1022.97
1972-02-23,1024.35
1972-02-24,1021.12
1972-02-25,1016.38
1972-02-26,1016.12
1972-02-27,1017.55
1972-02-28,1018.55
1972-02-29,1018.75
1972-03-01,1017.92
1972-03-02,1018.12
1972-03-03,1011.25
1972-03-04,1004.82
1972-03-05,995.37
1972-03-06,1000.67
1972-03-07,1003.87
1972-03-08,1009.55
1972-03-09,1011.15
1972-03-10,1008.33
1972-03-11,1017.87
1972-03-12,1027.3
1972-03-13,1024.0
1972-03-14,1024.22
1972-03-15,1024.95
1972-03-16,1025.47
1972-03-17,1024.68
1972-03-18,1021.69
1972-03-19,1018.68
1972-03-20,1018.81
1972-03-21,1020.24
1972-03-22,1022.9
1972-03-23,1021.04
1972-03-24,1023.41
1972-03-25,1021.48
1972-03-26,1008.62
1972-03-27,1004.04
1972-03-28,998.31
1972-03-29,1009.3
1972-03-30,1015.11
1972-03-31,1015.48
1972-04-01,1016.39
1972-04-02,1021.1
1972-04-03,1015.0
1972-04-04,1009.39
1972-04-05,1004.0
1972-04-06,1009.05
1972-04-07,1008.75
1972-04-08,1009.44
1972-04-09,1013.61
1972-04-10,1005.06
1972-04-11,994.58
1972-04-12,1000.45
1972-04-13,1014.4
1972-04-14,1015.55
1972-04-15,1009.89
1972-04-16,1014.58
1972-04-17,1015.74
1972-04-18,1015.42
1972-04-19,1011.71
1972-04-20,1015.59
1972-04-21,1013.24
1972-04-22,1009.61
1972-04-23,1015.52
1972-04-24,1012.22
1972-04-25,1018.24
1972-04-26,1016.52
1972-04-27,1011.45
1972-04-28,1015.51
1972-04-29,1008.84
1972-04-30,1004.09
1972-05-01,1006.04
1972-05-02,1009.0
1972-05-03,1008.08
1972-05-04,1007.6
1972-05-05,1010.49
1972-05-06,1014.49
1972-05-07,1015.26
1972-05-08,1015.68
1972-05-09,1016.28
1972-05-10,1015.58
1972-05-11,1013.75
1972-05-12,1009.19
1972-05-13,1005.92
1972-05-14,1005.32
1972-05-15,1009.66
1972-05-16,1008.49
1972-05-17,1012.58
1972-05-18,1016.56
1972-05-19,1012.98
1972-05-20,1013.8
1972-05-21,1019.14
1972-05-22,1019.41
1972-05-23,1018.1
1972-05-24,1020.26
1972-05-25,1021.29
1972-05-26,1014.2
1972-05-27,1006.4
1972-05-28,1011.95
1972-05-29,1016.12
1972-05-30,1014.79
1972-05-31,1016.66
1972-06-01,1016.68
1972-06-02,1018.46
1972-06-03,1019.51
1972-06-04,1015.11
1972-06-05,1011.75
1972-06-06,1011.09
1972-06-07,1017.05
1972-06-08,1019.71
1972-06-09,1016.63
1972-06-10,1010.86
1972-06-11,1010.15
1972-06-12,1008.06
1972-06-13,1012.56
1972-06-14,1015.14
1972-06-15,1011.1
1972-06-16,1013.66
1972-06-17,1019.79
1972-06-18,1016.38
1972-06-19,1011.2
1972-06-20,1018.13
1972-06-21,1019.35
1972-06-22,1015.76
1972-06-23,1013.51
1972-06-24,1017.56
1972-06-25,1020.44
1972-06-26,1017.59
1972-06-27,1013.12
1972-06-28,1013.91
1972-06-29,1014.31
1972-06-30,1009.39
1972-07-01,1015.99
1972-07-02,1018.36
1972-07-03,1018.18
1972-07-04,1016.81
1972-07-05,1011.3
1972-07-06,1012.69
1972-07-07,1017.52
1972-07-08,1019.41
1972-07-09,1014.98
1972-07-10,1018.62
1972-07-11,1023.02
1972-07-12,1023.54
1972-07-13,1026.11
1972-07-14,1026.11
1972-07-15,1023.06
1972-07-16,1018.11
1972-07-17,1016.01
1972-07-18,1014.95
1972-07-19,1013.51
1972-07-20,1013.14
1972-07-21,1013.78
1972-07-22,1015.94
1972-07-23,1016.39
1972-07-24,1014.15
1972-07-25,1015.6
1972-07-26,1018.86
1972-07-27,1017.86
1972-07-28,1015.88
1972-07-29,1016.01
1972-07-30,1014.78
1972-07-31,1011.11
1972-08-01,1008.06
1972-08-02,1008.89
1972-08-03,1010.95
1972-08-04,1020.49
1972-08-05,1019.58
1972-08-06,1019.1
1972-08-07,1013.94
1972-08-08,1013.2
1972-08-09,1017.98
1972-08-10,1020.11
1972-08-11,1019.08
1972-08-12,1019.65
1972-08-13,1015.67
1972-08-14,1011.8
1972-08-15,1013.25
1972-08-16,1019.18
1972-08-17,1018.98
1972-08-18,1013.35
1972-08-19,1019.8
1972-08-20,1022.5
1972-08-21,1020.67
1972-08-22,1020.97
1972-08-23,1021.57
1972-08-24,1023.97
1972-08-25,1022.62
1972-08-26,1019.45
1972-08-27,1017.58
1972-08-28,1018.43
1972-08-29,1018.17
1972-08-30,1019.17
1972-08-31,1021.35
1972-09-01,1024.4
1972-09-02,1023.9
1972-09-03,1019.68
1972-09-04,1016.98
1972-09-05,1014.92
1972-09-06,1015.73
1972-09-07,1013.88
1972-09-08,1015.27
1972-09-09,1010.85
1972-09-10,1006.67
1972-09-11,1022.83
1972-09-12,1023.6
1972-09-13,1018.08
1972-09-14,1014.32
1972-09-15,1014.57
1972-09-16,1014.88
1972-09-17,1017.8
1972-09-18,1020.25
1972-09-19,1019.72
1972-09-20,1021.22
1972-09-21,1026.34
1972-09-22,1027.19
1972-09-23,1021.28
1972-09-24,1018.95
1972-09-25,1018.74
1972-09-26,1021.85
1972-09-27,1021.74
1972-09-28,1022.15
1972-09-29,1025.18
1972-09-30,1025.34
1972-10-01,1022.15
1972-10-02,1025.35
1972-10-03,1029.35
1972-10-04,1030.94
1972-10-05,1027.74
1972-10-06,1023.95
1972-10-07,1024.32
1972-10-08,1024.64
1972-10-09,1019.79
1972-10-10,1013.68
1972-10-11,1007.14
1972-10-12,1009.44
1972-10-13,1013.04
1972-10-14,1019.8
1972-10-15,1027.61
1972-10-16,1032.68
1972-10-17,1031.29
1972-10-18,1027.65
1972-10-19,1026.25
1972-10-20,1014.49
1972-10-21,1013.65
1972-10-22,1017.06
1972-10-23,1017.95
1972-10-24,1019.2
1972-10-25,1022.48
1972-10-26,1021.38
1972-10-27,1013.88
1972-10-28,1011.86
1972-10-29,1023.36
1972-10-30,1025.6
1972-10-31,1021.1
1972-11-01,1024.2
1972-11-02,1029.72
1972-11-03,1029.17
1972-11-04,1027.38
1972-11-05,1029.14
1972-11-06,1030.31
1972-11-07,1026.38
1972-11-08,1024.24
1972-11-09,1024.65
1972-11-10,1016.1
1972-11-11,1007.85
1972-11-12,1009.92
1972-11-13,999.16
1972-11-14,1008.16
1972-11-15,1017.11
1972-11-16,1017.06
1972-11-17,1007.55
1972-11-18,1011.2
1972-11-19,1017.54
1972-11-20,1000.18
1972-11-21,1000.0
1972-11-22,1008.34
1972-11-23,1015.54
1972-11-24,1019.76
1972-11-25,1029.82
1972-11-26,1034.8
1972-11-27,1036.54
1972-11-28,1026.6
1972-11-29,1019.74
1972-11-30,1010.5
1972-12-01,1012.01
1972-12-02,1013.03
1972-12-03,1012.44
1972-12-04,1019.18
1972-12-05,1021.92
1972-12-06,1022.18
1972-12-07,1014.11
1972-12-08,1014.6
1972-12-09,1018.5
1972-12-10,1027.88
1972-12-11,1029.73
1972-12-12,1029.45
1972-12-13,1033.19
1972-12-14,1035.71
1972-12-15,1033.32
1972-12-16,1034.38
1972-12-17,1035.04
1972-12-18,1035.57
1972-12-19,1038.75
1972-12-20,1039.89
1972-12-21,1036.8
1972-12-22,1036.74
1972-12-23,1032.5
1972-12-24,1030.81
1972-12-25,1028.84
1972-12-26,1028.51
1972-12-27,1024.52
1972-12-28,1020.72
1972-12-29,1025.31
1972-12-30,1031.35
1972-12-31,1031.95
1973-01-01,1028.82
1973-01-02,1030.02
1973-01-03,1031.43
1973-01-04,1034.45
1973-01-05,1038.0
1973-01-06,1038.94
1973-01-07,1037.68
1973-01-08,1036.04
1973-01-09,1032.69
1973-01-10,1030.96
1973-01-11,1031.76
1973-01-12,1032.61
1973-01-13,1028.95
1973-01-14,1024.41
1973-01-15,1012.79
1973-01-16,1009.51
1973-01-17,1010.03
1973-01-18,1015.1
1973-01-19,1017.44
1973-01-20,1011.46
1973-01-21,1013.34
1973-01-22,1022.72
1973-01-23,1033.99
1973-01-24,1036.9
1973-01-25,1033.45
1973-01-26,1026.06
1973-01-27,1008.29
1973-01-28,1011.88
1973-01-29,1020.09
1973-01-30,1017.32
1973-01-31,1014.4
1973-02-01,1017.45
1973-02-02,1027.26
1973-02-03,1034.11
1973-02-04,1036.58
1973-02-05,1033.01
1973-02-06,1027.61
1973-02-07,1018.54
1973-02-08,1015.22
1973-02-09,1007.14
1973-02-10,1007.38
1973-02-11,1014.28
1973-02-12,1008.64
1973-02-13,989.92
1973-02-14,992.78
1973-02-15,997.32
1973-02-16,1006.94
1973-02-17,1014.3
1973-02-18,1013.54
1973-02-19,1020.37
1973-02-20,1027.36
1973-02-21,1022.56
1973-02-22,1013.6
1973-02-23,1007.09
1973-02-24,999.19
1973-02-25,1005.45
1973-02-26,1012.25
1973-02-27,1023.62
1973-02-28,1033.09
1973-03-01,1030.8
1973-03-02,1025.31
1973-03-03,1029.84
1973-03-04,1030.12
1973-03-05,1027.48
1973-03-06,1021.25
1973-03-07,1025.04
1973-03-08,1032.97
1973-03-09,1030.02
1973-03-10,1031.04
1973-03-11,1025.98
1973-03-12,1017.62
1973-03-13,1020.0
1973-03-14,1019.74
1973-03-15,1025.62
1973-03-16,1027.84
1973-03-17,1024.04
1973-03-18,1013.82
1973-03-19,1021.6
1973-03-20,1029.58
1973-03-21,1030.26
1973-03-22,1027.22
1973-03-23,1021.46
1973-03-24,1015.76
1973-03-25,1013.16
1973-03-26,1020.88
1973-03-27,1018.64
1973-03-28,1016.74
1973-03-29,1022.0
1973-03-30,1015.62
1973-03-31,1019.2
1973-04-01,1017.38
1973-04-02,1004.46
1973-04-03,1012.58
1973-04-04,1030.8
1973-04-05,1023.56
1973-04-06,1014.1
1973-04-07,1011.96
1973-04-08,1011.76
1973-04-09,1006.62
1973-04-10,999.34
1973-04-11,1008.62
1973-04-12,1011.78
1973-04-13,1019.24
1973-04-14,1026.46
1973-04-15,1024.28
1973-04-16,1026.58
1973-04-17,1022.22
1973-04-18,1015.1
1973-04-19,1006.52
1973-04-20,1007.84
1973-04-21,1010.64
1973-04-22,1011.68
1973-04-23,1012.34
1973-04-24,1008.66
1973-04-25,1015.0
1973-04-26,1018.32
1973-04-27,1013.22
1973-04-28,1005.2
1973-04-29,1004.24
1973-04-30,1014.92
1973-05-01,1008.84
1973-05-02,1011.3
1973-05-03,1009.96
1973-05-04,1011.62
1973-05-05,1010.88
1973-05-06,1020.2
1973-05-07,1014.76
1973-05-08,1017.32
1973-05-09,1023.68
1973-05-10,1017.6
1973-05-11,1020.1
1973-05-12,1026.56
1973-05-13,1022.44
1973-05-14,1018.54
1973-05-15,1023.5
1973-05-16,1023.68
1973-05-17,1018.74
1973-05-18,1013.32
1973-05-19,1005.16
1973-05-20,1006.24
1973-05-21,1007.88
1973-05-22,1014.5
1973-05-23,1018.54
1973-05-24,1022.46
1973-05-25,1025.38
1973-05-26,1026.72
1973-05-27,1024.64
1973-05-28,1019.7
1973-05-29,1014.64
1973-05-30,1012.72
1973-05-31,1011.2
1973-06-01,1009.9
1973-06-02,1014.64
1973-06-03,1020.98
1973-06-04,1022.72
1973-06-05,1025.14
1973-06-06,1024.14
1973-06-07,1019.78
1973-06-08,1016.76
1973-06-09,1012.86
1973-06-10,1012.72
1973-06-11,1018.46
1973-06-12,1018.86
1973-06-13,1016.4
1973-06-14,1026.46
1973-06-15,1028.52
1973-06-16,1022.6
1973-06-17,1016.8
1973-06-18,1017.34
1973-06-19,1017.18
1973-06-20,1010.48
1973-06-21,1015.2
1973-06-22,1017.92
1973-06-23,1012.88
1973-06-24,1015.42
1973-06-25,1017.96
1973-06-26,1019.86
1973-06-27,1017.6
1973-06-28,1017.26
1973-06-29,1019.7
1973-06-30,1023.4
1973-07-01,1022.14
1973-07-02,1021.36
1973-07-03,1020.62
1973-07-04,1016.88
1973-07-05,1012.52
1973-07-06,1010.6
1973-07-07,1014.78
1973-07-08,1017.38
1973-07-09,1017.12
1973-07-10,1018.8
1973-07-11,1015.62
1973-07-12,1011.42
1973-07-13,1012.94
1973-07-14,1007.96
1973-07-15,1000.08
1973-07-16,1007.54
1973-07-17,1010.14
1973-07-18,1011.0
1973-07-19,1012.0
1973-07-20,1010.32
1973-07-21,1009.74
1973-07-22,1011.6
1973-07-23,1011.7
1973-07-24,1007.14
1973-07-25,1006.4
1973-07-26,1012.06
1973-07-27,1015.76
1973-07-28,1017.54
1973-07-29,1017.64
1973-07-30,1018.7
1973-07-31,1018.78
1973-08-01,1017.24
1973-08-02,1014.76
1973-08-03,1014.36
1973-08-04,1014.4
1973-08-05,1016.24
1973-08-06,1015.1
1973-08-07,1018.14
1973-08-08,1025.58
1973-08-09,1024.82
1973-08-10,1022.86
1973-08-11,1020.4
1973-08-12,1023.5
1973-08-13,1023.52
1973-08-14,1022.36
1973-08-15,1020.44
1973-08-16,1019.54
1973-08-17,1018.36
1973-08-18,1018.46
1973-08-19,1016.4
1973-08-20,1015.0
1973-08-21,1021.2
1973-08-22,1025.22
1973-08-23,1022.18
1973-08-24,1015.92
1973-08-25,1015.26
1973-08-26,1017.64
1973-08-27,1016.94
1973-08-28,1014.62
1973-08-29,1015.84
1973-08-30,1014.78
1973-08-31,1018.54
1973-09-01,1021.58
1973-09-02,1020.06
1973-09-03,1019.32
1973-09-04,1018.86
1973-09-05,1016.36
1973-09-06,1019.86
1973-09-07,1021.82
1973-09-08,1020.22
1973-09-09,1014.96
1973-09-10,1016.92
1973-09-11,1025.76
1973-09-12,1023.68
1973-09-13,1022.76
1973-09-14,1020.54
1973-09-15,1020.64
1973-09-16,1016.94
1973-09-17,1013.5
1973-09-18,1007.46
1973-09-19,1009.36
1973-09-20,1011.2
1973-09-21,1004.64
1973-09-22,1010.2
1973-09-23,1013.86
1973-09-24,1017.96
1973-09-25,1021.06
1973-09-26,1023.08
1973-09-27,1020.64
1973-09-28,1015.08
1973-09-29,1008.92
1973-09-30,1014.36
1973-10-01,1022.3
1973-10-02,1024.1
1973-10-03,1023.32
1973-10-04,1023.92
1973-10-05,1023.68
1973-10-06,1021.95
1973-10-07,1021.58
1973-10-08,1021.3
1973-10-09,1020.16
1973-10-10,1016.26
1973-10-11,1012.16
1973-10-12,1023.52
1973-10-13,1008.82
1973-10-14,998.98
1973-10-15,992.68
1973-10-16,995.14
1973-10-17,1005.08
1973-10-18,1019.3
1973-10-19,1020.98
1973-10-20,1016.64
1973-10-21,1005.02
1973-10-22,1024.86
1973-10-23,1021.76
1973-10-24,1036.34
1973-10-25,1037.38
1973-10-26,1032.44
1973-10-27,1029.0
1973-10-28,1026.4
1973-10-29,1028.64
1973-10-30,1027.18
1973-10-31,1027.06
1973-11-01,1028.32
1973-11-02,1025.9
1973-11-03,1023.84
1973-11-04,1018.32
1973-11-05,1010.14
1973-11-06,1015.68
1973-11-07,1028.74
1973-11-08,1030.24
1973-11-09,1026.64
1973-11-10,1019.84
1973-11-11,1017.74
1973-11-12,1023.33
1973-11-13,1006.35
1973-11-14,1010.17
1973-11-15,1005.68
1973-11-16,1011.73
1973-11-17,1024.92
1973-11-18,1027.08
1973-11-19,1017.83
1973-11-20,1030.33
1973-11-21,1036.15
1973-11-22,1030.52
1973-11-23,1025.15
1973-11-24,1015.58
1973-11-25,1016.27
1973-11-26,1018.42
1973-11-27,1019.98
1973-11-28,1022.13
1973-11-29,1009.18
1973-11-30,1014.98
1973-12-01,1019.56
1973-12-02,1032.1
1973-12-03,1032.8
1973-12-04,1016.97
1973-12-05,1022.13
1973-12-06,1011.82
1973-12-07,1009.77
1973-12-08,993.74
1973-12-09,1024.98
1973-12-10,1032.37
1973-12-11,1025.12
1973-12-12,1025.6
1973-12-13,1007.18
1973-12-14,998.73
1973-12-15,1014.16
1973-12-16,1013.46
1973-12-17,1003.8
1973-12-18,1011.87
1973-12-19,1013.38
1973-12-20,1006.52
1973-12-21,996.0
1973-12-22,1000.0
1973-12-23,1004.9
1973-12-24,1009.66
1973-12-25,1010.6
1973-12-26,1020.74
1973-12-27,1031.42
1973-12-28,1034.02
1973-12-29,1034.48
1973-12-30,1026.72
1973-12-31,1029.3
1974-01-01,1028.64
1974-01-02,1019.78
1974-01-03,1015.87
1974-01-04,1023.98
1974-01-05,1022.32
1974-01-06,1016.54
1974-01-07,1017.83
1974-01-08,1019.4
1974-01-09,1012.38
1974-01-10,1018.55
1974-01-11,1020.3
1974-01-12,1027.3
1974-01-13,1021.42
1974-01-14,1021.08
1974-01-15,1019.17
1974-01-16,1016.98
1974-01-17,1020.02
1974-01-18,1025.45
1974-01-19,1028.25
1974-01-20,1031.3
1974-01-21,1028.25
1974-01-22,1026.4
1974-01-23,1023.38
1974-01-24,1019.72
1974-01-25,1020.42
1974-01-26,1019.98
1974-01-27,1014.2
1974-01-28,1018.5
1974-01-29,1014.73
1974-01-30,1020.23
1974-01-31,1020.38
1974-02-01,1017.03
1974-02-02,1017.7
1974-02-03,1014.1
1974-02-04,1012.7
1974-02-05,1001.18
1974-02-06,977.28
1974-02-07,990.35
1974-02-08,1011.95
1974-02-09,1008.7
1974-02-10,1014.82
1974-02-11,1001.4
1974-02-12,1002.08
1974-02-13,999.9
1974-02-14,1008.9
1974-02-15,1006.28
1974-02-16,1006.5
1974-02-17,1010.22
1974-02-18,1012.23
1974-02-19,1007.72
1974-02-20,1021.83
1974-02-21,1024.72
1974-02-22,1019.82
1974-02-23,1016.12
1974-02-24,1027.32
1974-02-25,1029.43
1974-02-26,1030.45
1974-02-27,1026.28
1974-02-28,1018.83
1974-03-01,1010.63
1974-03-02,1009.62
1974-03-03,1016.65
1974-03-04,1010.05
1974-03-05,1014.17
1974-03-06,1023.98
1974-03-07,1028.03
1974-03-08,1024.5
1974-03-09,1021.6
1974-03-10,1022.5
1974-03-11,1024.22
1974-03-12,1022.12
1974-03-13,1015.73
1974-03-14,1010.9
1974-03-15,1014.58
1974-03-16,1003.4
1974-03-17,1006.1
1974-03-18,1002.42
