MESS_DATUM,P
2004-03-10,1023.23
2004-03-11,1020.28
2004-03-12,1017.78
2004-03-13,1019.88
2004-03-14,1028.53
2004-03-15,1031.78
2004-03-16,1033.03
2004-03-17,1030.1
2004-03-18,1023.88
2004-03-19,1019.31
2004-03-20,1012.6
2004-03-21,1007.63
2004-03-22,1010.93
2004-03-23,1012.17
2004-03-24,1010.95
2004-03-25,1015.67
2004-03-26,1017.72
2004-03-27,1017.62
2004-03-28,1020.28
2004-03-29,1022.36
2004-03-30,1018.67
2004-03-31,1014.28
2004-04-01,1013.15
2004-04-02,1012.73
2004-04-03,1020.99
2004-04-04,1020.81
2004-04-05,1013.9
2004-04-06,1004.85
2004-04-07,1006.92
2004-04-08,1012.28
2004-04-09,1014.25
2004-04-10,1011.88
2004-04-11,1018.3
2004-04-12,1022.46
2004-04-13,1020.76
2004-04-14,1021.25
2004-04-15,1019.64
2004-04-16,1014.83
2004-04-17,1004.14
2004-04-18,995.97
2004-04-19,998.87
2004-04-20,1008.3
2004-04-21,1015.21
2004-04-22,1014.15
2004-04-23,1017.22
2004-04-24,1023.35
2004-04-25,1025.48
2004-04-26,1021.45
2004-04-27,1013.43
2004-04-28,1008.9
2004-04-29,1003.12
2004-04-30,998.79
2004-05-01,1004.55
2004-05-02,1008.01
2004-05-03,1004.12
2004-05-04,993.64
2004-05-05,989.92
2004-05-06,992.09
2004-05-07,997.3
2004-05-08,1001.58
2004-05-09,1004.78
2004-05-10,1011.19
2004-05-11,1015.43
2004-05-12,1014.97
2004-05-13,1016.12
2004-05-14,1022.15
2004-05-15,1024.83
2004-05-16,1024.9
2004-05-17,1024.97
2004-05-18,1022.41
2004-05-19,1021.69
2004-05-20,1017.98
2004-05-21,1013.89
2004-05-22,1020.52
2004-05-23,1022.25
2004-05-24,1024.32
2004-05-25,1020.45
2004-05-26,1017.87
2004-05-27,1021.35
2004-05-28,1024.8
2004-05-29,1025.64
2004-05-30,1021.72
2004-05-31,1018.67
2004-06-01,1016.44
2004-06-02,1016.5
2004-06-03,1020.1
2004-06-04,1019.22
2004-06-05,1015.38
2004-06-06,1019.68
2004-06-07,1021.1
2004-06-08,1020.46
2004-06-09,1019.2
2004-06-10,1018.5
2004-06-11,1016.8
2004-06-12,1018.23
2004-06-13,1025.05
2004-06-14,1026.8
2004-06-15,1017.61
2004-06-16,1017.32
2004-06-17,1011.53
2004-06-18,1006.63
2004-06-19,1006.05
2004-06-20,1008.2
2004-06-21,1012.77
2004-06-22,1016.02
2004-06-23,1008.52
2004-06-24,1011.36
2004-06-25,1017.18
2004-06-26,1021.7
2004-06-27,1018.32
2004-06-28,1022.18
2004-06-29,1023.13
2004-06-30,1017.99
2004-07-01,1011.62
2004-07-02,1014.49
2004-07-03,1016.4
2004-07-04,1017.02
2004-07-05,1016.05
2004-07-06,1019.49
2004-07-07,1015.5
2004-07-08,1010.34
2004-07-09,1012.48
2004-07-10,1015.0
2004-07-11,1012.02
2004-07-12,1010.48
2004-07-13,1014.92
2004-07-14,1017.97
2004-07-15,1015.83
2004-07-16,1015.67
2004-07-17,1015.18
2004-07-18,1015.94
2004-07-19,1017.4
2004-07-20,1013.51
2004-07-21,1015.56
2004-07-22,1017.74
2004-07-23,1018.08
2004-07-24,1020.09
2004-07-25,1017.26
2004-07-26,1014.72
2004-07-27,1019.12
2004-07-28,1020.26
2004-07-29,1018.1
2004-07-30,1018.22
2004-07-31,1018.31
2004-08-01,1015.97
2004-08-02,1014.6
2004-08-03,1010.98
2004-08-04,1010.31
2004-08-05,1010.49
2004-08-06,1012.0
2004-08-07,1012.6
2004-08-08,1011.01
2004-08-09,1012.15
2004-08-10,1012.06
2004-08-11,1011.55
2004-08-12,1008.03
2004-08-13,1008.72
2004-08-14,1013.36
2004-08-15,1019.33
2004-08-16,1011.68
2004-08-17,1009.06
2004-08-18,1008.48
2004-08-19,1011.16
2004-08-20,1010.36
2004-08-21,1013.2
2004-08-22,1021.99
2004-08-23,1019.01
2004-08-24,1013.2
2004-08-25,1011.48
2004-08-26,1012.21
2004-08-27,1014.82
2004-08-28,1013.37
2004-08-29,1014.42
2004-08-30,1012.99
2004-08-31,1016.43
2004-09-01,1018.96
2004-09-02,1019.39
2004-09-03,1022.66
2004-09-04,1027.03
2004-09-05,1026.81
2004-09-06,1024.31
2004-09-07,1026.08
2004-09-08,1029.11
2004-09-09,1029.24
2004-09-10,1022.5
2004-09-11,1017.47
2004-09-12,1016.16
2004-09-13,1014.59
2004-09-14,1011.57
2004-09-15,1017.01
2004-09-16,1025.98
2004-09-17,1025.74
2004-09-18,1019.27
2004-09-19,1016.97
2004-09-20,1016.08
2004-09-21,1013.86
2004-09-22,1014.14
2004-09-23,1004.67
2004-09-24,1010.38
2004-09-25,1016.73
2004-09-26,1021.17
2004-09-27,1020.97
2004-09-28,1018.98
2004-09-29,1015.55
2004-09-30,1021.19
2004-10-01,1021.6
2004-10-02,1020.89
2004-10-03,1023.68
2004-10-04,1018.24
2004-10-05,1015.02
2004-10-06,1016.38
2004-10-07,1019.72
2004-10-08,1016.54
2004-10-09,1017.23
2004-10-10,1016.4
2004-10-11,1022.48
2004-10-12,1023.46
2004-10-13,1018.92
2004-10-14,1010.53
2004-10-15,1003.03
2004-10-16,1002.74
2004-10-17,1004.25
2004-10-18,1009.29
2004-10-19,1012.94
2004-10-20,1009.16
2004-10-21,1012.75
2004-10-22,1019.55
2004-10-23,1016.11
2004-10-24,1012.78
2004-10-25,1012.21
2004-10-26,1012.85
2004-10-27,1008.13
2004-10-28,1003.55
2004-10-29,1001.27
2004-10-30,1007.41
2004-10-31,1017.11
2004-11-01,1017.6
2004-11-02,1018.06
2004-11-03,1019.58
2004-11-04,1020.37
2004-11-05,1024.33
2004-11-06,1022.29
2004-11-07,1019.58
2004-11-08,1018.39
2004-11-09,1010.25
2004-11-10,1010.84
2004-11-11,1017.89
2004-11-12,1021.32
2004-11-13,1021.81
2004-11-14,1030.5
2004-11-15,1028.85
2004-11-16,1026.62
2004-11-17,1022.55
2004-11-18,1012.17
2004-11-19,1007.29
2004-11-20,1019.35
2004-11-21,1026.08
2004-11-22,1017.85
2004-11-23,1021.85
2004-11-24,1034.59
2004-11-25,1030.7
2004-11-26,1025.77
2004-11-27,1023.73
2004-11-28,1017.08
2004-11-29,1016.19
2004-11-30,1013.63
2004-12-01,1009.93
2004-12-02,1012.27
2004-12-03,1020.25
2004-12-04,1030.6
2004-12-05,1030.84
2004-12-06,1030.95
2004-12-07,1031.26
2004-12-08,1032.27
2004-12-09,1029.86
2004-12-10,1028.27
2004-12-11,1030.1
2004-12-12,1032.16
2004-12-13,1032.44
2004-12-14,1032.24
2004-12-15,1028.54
2004-12-16,1018.08
2004-12-17,1000.32
2004-12-18,1004.61
2004-12-19,1007.1
2004-12-20,1023.11
2004-12-21,1026.12
2004-12-22,1023.38
2004-12-23,1012.02
2004-12-24,1007.36
2004-12-25,999.23
2004-12-26,1002.39
2004-12-27,1013.12
2004-12-28,1010.79
2004-12-29,1023.27
2004-12-30,1033.53
2004-12-31,1027.34
2005-01-01,1024.33
2005-01-02,1020.55
2005-01-03,1030.11
2005-01-04,1028.66
2005-01-05,1027.6
2005-01-06,1029.01
2005-01-07,1031.23
2005-01-08,1022.18
2005-01-09,1028.08
2005-01-10,1027.17
2005-01-11,1028.45
2005-01-12,1024.91
2005-01-13,1027.05
2005-01-14,1031.68
2005-01-15,1032.8
2005-01-16,1030.2
2005-01-17,1024.48
2005-01-18,1003.84
2005-01-19,1010.87
2005-01-20,1004.55
2005-01-21,1004.1
2005-01-22,1013.33
2005-01-23,1016.81
2005-01-24,1014.02
2005-01-25,1019.18
2005-01-26,1022.68
2005-01-27,1019.37
2005-01-28,1016.31
2005-01-29,1025.16
2005-01-30,1031.32
2005-01-31,1023.82
2005-02-01,1021.59
2005-02-02,1025.29
2005-02-03,1029.52
2005-02-04,1034.42
2005-02-05,1029.75
2005-02-06,1030.1
2005-02-07,1030.62
2005-02-08,1031.99
2005-02-09,1033.85
2005-02-10,1029.2
2005-02-11,1022.29
2005-02-12,1004.22
2005-02-13,995.76
2005-02-14,1001.3
2005-02-15,1009.36
2005-02-16,1018.28
2005-02-17,1024.0
2005-02-18,1022.28
2005-02-19,1011.02
2005-02-20,1008.76
2005-02-21,1008.7
2005-02-22,1006.58
2005-02-23,1009.89
2005-02-24,1016.03
2005-02-25,1017.27
2005-02-26,1013.67
2005-02-27,1016.96
2005-02-28,1023.31
2005-03-01,1015.23
2005-03-02,1010.55
2005-03-03,1011.14
2005-03-04,1012.96
2005-03-05,1007.58
2005-03-06,1017.77
2005-03-07,1021.33
2005-03-08,1020.21
2005-03-09,1024.48
2005-03-10,1029.32
2005-03-11,1012.85
2005-03-12,1002.04
2005-03-13,1011.9
2005-03-14,1016.88
2005-03-15,1023.79
2005-03-16,1026.88
2005-03-17,1024.93
2005-03-18,1025.27
2005-03-19,1024.09
2005-03-20,1024.76
2005-03-21,1020.48
2005-03-22,1017.0
2005-03-23,1020.06
2005-03-24,1019.24
2005-03-25,1017.48
2005-03-26,1011.55
2005-03-27,1008.11
2005-03-28,1012.5
2005-03-29,1014.26
2005-03-30,1016.95
2005-03-31,1023.69
2005-04-01,1028.53
2005-04-02,1025.93
2005-04-03,1025.32
2005-04-04,1024.72
2005-04-05,1024.84
2005-04-06,1020.98
2005-04-07,1007.55
2005-04-08,1004.43
2005-04-09,1013.31
2005-04-10,1025.08
2005-04-11,1027.6
2005-04-12,1020.75
2005-04-13,1012.46
2005-04-14,1008.19
2005-04-15,1004.42
2005-04-16,999.17
2005-04-17,996.58
2005-04-18,1000.63
2005-04-19,1002.65
2005-04-20,1008.32
2005-04-21,1018.6
2005-04-22,1017.55
2005-04-23,1013.44
2005-04-24,1010.91
2005-04-25,1007.87
2005-04-26,1015.3
2005-04-27,1017.34
2005-04-28,1023.45
2005-04-29,1022.08
2005-04-30,1016.96
2005-05-01,1013.6
2005-05-02,1014.09
2005-05-03,1014.52
2005-05-04,1013.0
2005-05-05,1013.62
2005-05-06,1013.84
2005-05-07,1008.72
2005-05-08,1011.4
2005-05-09,1012.63
2005-05-10,1016.6
2005-05-11,1021.95
2005-05-12,1021.94
2005-05-13,1018.38
2005-05-14,1011.13
2005-05-15,1014.07
2005-05-16,1013.59
2005-05-17,1013.4
2005-05-18,1019.73
2005-05-19,1025.62
2005-05-20,1020.9
2005-05-21,1015.2
2005-05-22,1013.56
2005-05-23,1017.68
2005-05-24,1024.95
2005-05-25,1025.88
2005-05-26,1022.1
2005-05-27,1017.8
2005-05-28,1016.29
2005-05-29,1015.0
2005-05-30,1015.85
2005-05-31,1024.7
2005-06-01,1022.93
2005-06-02,1018.53
2005-06-03,1012.73
2005-06-04,1013.61
2005-06-05,1017.2
2005-06-06,1018.75
2005-06-07,1028.21
2005-06-08,1032.84
2005-06-09,1028.45
2005-06-10,1019.77
2005-06-11,1013.1
2005-06-12,1010.75
2005-06-13,1007.5
2005-06-14,1011.5
2005-06-15,1017.77
2005-06-16,1022.58
2005-06-17,1026.0
2005-06-18,1024.18
2005-06-19,1020.92
2005-06-20,1017.28
2005-06-21,1016.43
2005-06-22,1019.41
2005-06-23,1020.31
2005-06-24,1014.54
2005-06-25,1014.68
2005-06-26,1021.2
2005-06-27,1019.71
2005-06-28,1015.13
2005-06-29,1008.65
2005-06-30,1008.37
2005-07-01,1013.28
2005-07-02,1020.45
2005-07-03,1018.6
2005-07-04,1010.2
2005-07-05,1014.02
2005-07-06,1011.08
2005-07-07,1011.74
2005-07-08,1015.5
2005-07-09,1018.31
2005-07-10,1020.09
2005-07-11,1022.94
2005-07-12,1023.29
2005-07-13,1021.08
2005-07-14,1019.5
2005-07-15,1015.52
2005-07-16,1013.37
2005-07-17,1014.12
2005-07-18,1009.65
2005-07-19,1014.94
2005-07-20,1018.96
2005-07-21,1015.44
2005-07-22,1012.08
2005-07-23,1010.69
2005-07-24,1009.5
2005-07-25,1007.6
2005-07-26,1011.06
2005-07-27,1011.62
2005-07-28,1011.27
2005-07-29,1011.31
2005-07-30,1013.45
2005-07-31,1013.9
2005-08-01,1016.6
2005-08-02,1017.03
2005-08-03,1017.78
2005-08-04,1022.25
2005-08-05,1019.59
2005-08-06,1015.23
2005-08-07,1012.34
2005-08-08,1014.59
2005-08-09,1013.58
2005-08-10,1012.33
2005-08-11,1013.6
2005-08-12,1012.85
2005-08-13,1017.11
2005-08-14,1012.86
2005-08-15,1016.32
2005-08-16,1019.43
2005-08-17,1019.63
2005-08-18,1015.86
2005-08-19,1014.1
2005-08-20,1016.18
2005-08-21,1013.35
2005-08-22,1009.33
2005-08-23,1011.12
2005-08-24,1013.27
2005-08-25,1009.32
2005-08-26,1017.65
2005-08-27,1019.93
2005-08-28,1021.63
2005-08-29,1024.16
2005-08-30,1024.44
2005-08-31,1018.73
2005-09-01,1016.15
2005-09-02,1022.66
2005-09-03,1027.45
2005-09-04,1025.07
2005-09-05,1018.55
2005-09-06,1013.58
2005-09-07,1013.31
2005-09-08,1015.47
2005-09-09,1010.28
2005-09-10,1009.69
2005-09-11,1008.96
2005-09-12,1014.0
2005-09-13,1023.91
2005-09-14,1023.38
2005-09-15,1016.77
2005-09-16,1006.62
2005-09-17,1018.75
2005-09-18,1026.08
2005-09-19,1025.08
2005-09-20,1024.4
2005-09-21,1023.8
2005-09-22,1021.45
2005-09-23,1018.22
2005-09-24,1018.2
2005-09-25,1015.9
2005-09-26,1020.25
2005-09-27,1021.29
2005-09-28,1020.68
2005-09-29,1018.58
2005-09-30,1024.28
2005-10-01,1016.45
2005-10-02,1018.6
2005-10-03,1024.56
2005-10-04,1022.59
2005-10-05,1023.05
2005-10-06,1023.02
2005-10-07,1020.9
2005-10-08,1020.69
2005-10-09,1024.97
2005-10-10,1025.45
2005-10-11,1021.5
2005-10-12,1021.28
2005-10-13,1021.49
2005-10-14,1027.82
2005-10-15,1029.93
2005-10-16,1028.42
2005-10-17,1028.38
2005-10-18,1025.15
2005-10-19,1020.92
2005-10-20,1016.14
2005-10-21,1009.99
2005-10-22,1007.36
2005-10-23,1013.81
2005-10-24,1020.32
2005-10-25,1014.82
2005-10-26,1019.98
2005-10-27,1023.25
2005-10-28,1022.8
2005-10-29,1022.25
2005-10-30,1021.24
2005-10-31,1018.99
2005-11-01,1019.96
2005-11-02,1020.66
2005-11-03,1018.97
2005-11-04,1017.81
2005-11-05,1024.63
2005-11-06,1028.85
2005-11-07,1027.42
2005-11-08,1027.38
2005-11-09,1025.51
2005-11-10,1034.59
2005-11-11,1030.88
2005-11-12,1021.48
2005-11-13,1023.52
2005-11-14,1025.58
2005-11-15,1013.17
2005-11-16,1001.92
2005-11-17,1010.72
2005-11-18,1019.68
2005-11-19,1029.48
2005-11-20,1029.75
2005-11-21,1028.73
2005-11-22,1035.21
2005-11-23,1032.49
2005-11-24,1017.39
2005-11-25,994.4
2005-11-26,997.14
2005-11-27,997.88
2005-11-28,1000.15
2005-11-29,1007.62
2005-11-30,1015.03
2005-12-01,1015.0
2005-12-02,1006.82
2005-12-03,1004.48
2005-12-04,1002.49
2005-12-05,1001.41
2005-12-06,1007.01
2005-12-07,1014.8
2005-12-08,1019.02
2005-12-09,1034.45
2005-12-10,1042.66
2005-12-11,1040.48
2005-12-12,1032.24
2005-12-13,1032.94
2005-12-14,1025.98
2005-12-15,1017.07
2005-12-16,1000.3
2005-12-17,1005.94
2005-12-18,1019.02
2005-12-19,1023.43
2005-12-20,1028.75
2005-12-21,1032.76
2005-12-22,1030.36
2005-12-23,1027.7
2005-12-24,1023.43
2005-12-25,1020.22
2005-12-26,1012.28
2005-12-27,1008.13
2005-12-28,1007.93
2005-12-29,1014.74
2005-12-30,1018.19
2005-12-31,1005.04
2006-01-01,1007.47
2006-01-02,1019.11
2006-01-03,1028.52
2006-01-04,1029.47
2006-01-05,1021.73
2006-01-06,1021.93
2006-01-07,1027.14
2006-01-08,1030.12
2006-01-09,1031.86
2006-01-10,1033.75
2006-01-11,1033.02
2006-01-12,1035.08
2006-01-13,1034.03
2006-01-14,1034.01
2006-01-15,1029.06
2006-01-16,1025.89
2006-01-17,1012.97
2006-01-18,1009.18
2006-01-19,1024.8
2006-01-20,1021.83
2006-01-21,1020.82
2006-01-22,1035.23
2006-01-23,1043.23
2006-01-24,1038.3
2006-01-25,1022.68
2006-01-26,1018.82
2006-01-27,1023.98
2006-01-28,1026.37
2006-01-29,1029.74
2006-01-30,1029.78
2006-01-31,1027.4
2006-02-01,1025.14
2006-02-02,1022.83
2006-02-03,1021.62
2006-02-04,1025.62
2006-02-05,1030.72
2006-02-06,1028.14
2006-02-07,1019.0
2006-02-08,1006.92
2006-02-09,1005.16
2006-02-10,1013.43
2006-02-11,1027.48
2006-02-12,1028.41
2006-02-13,1026.23
2006-02-14,1023.69
2006-02-15,1008.93
2006-02-16,994.5
2006-02-17,997.01
2006-02-18,1001.29
2006-02-19,1004.28
2006-02-20,1004.75
2006-02-21,1014.16
2006-02-22,1022.73
2006-02-23,1021.7
2006-02-24,1018.04
2006-02-25,1014.73
2006-02-26,1016.95
2006-02-27,1016.98
2006-02-28,1005.82
2006-03-01,1004.61
2006-03-02,1006.26
2006-03-03,999.35
2006-03-04,999.86
2006-03-05,1006.71
2006-03-06,1013.88
2006-03-07,1019.31
2006-03-08,1012.12
2006-03-09,999.38
2006-03-10,1003.25
2006-03-11,1006.38
2006-03-12,1026.67
2006-03-13,1033.16
2006-03-14,1028.62
2006-03-15,1023.44
2006-03-16,1023.85
2006-03-17,1024.21
2006-03-18,1021.06
2006-03-19,1014.65
2006-03-20,1010.5
2006-03-21,1008.0
2006-03-22,1009.78
2006-03-23,1013.85
2006-03-24,1007.4
2006-03-25,1009.13
2006-03-26,1013.2
2006-03-27,1008.86
2006-03-28,1006.63
2006-03-29,1011.18
2006-03-30,1010.62
2006-03-31,1010.14
2006-04-01,1013.44
2006-04-02,1013.59
2006-04-03,1016.42
2006-04-04,1016.34
2006-04-05,1011.26
2006-04-06,1016.8
2006-04-07,1016.63
2006-04-08,1012.22
2006-04-09,1012.39
2006-04-10,1013.64
2006-04-11,1017.96
2006-04-12,1014.15
2006-04-13,1013.6
2006-04-14,1013.04
2006-04-15,1014.47
2006-04-16,1010.57
2006-04-17,1012.97
2006-04-18,1015.15
2006-04-19,1015.83
2006-04-20,1016.4
2006-04-21,1016.24
2006-04-22,1015.87
2006-04-23,1015.37
2006-04-24,1018.57
2006-04-25,1017.67
2006-04-26,1017.28
2006-04-27,1016.57
2006-04-28,1015.95
2006-04-29,1013.97
2006-04-30,1014.12
2006-05-01,1012.54
2006-05-02,1016.24
2006-05-03,1019.11
2006-05-04,1019.8
2006-05-05,1021.4
2006-05-06,1021.6
2006-05-07,1020.68
2006-05-08,1016.02
2006-05-09,1013.0
2006-05-10,1016.22
2006-05-11,1017.13
2006-05-12,1016.84
2006-05-13,1016.98
2006-05-14,1020.67
2006-05-15,1018.88
2006-05-16,1015.29
2006-05-17,1018.88
2006-05-18,1013.73
2006-05-19,1012.46
2006-05-20,1005.35
2006-05-21,1008.12
2006-05-22,1006.39
2006-05-23,1017.34
2006-05-24,1022.35
2006-05-25,1020.54
2006-05-26,1019.26
2006-05-27,1019.41
2006-05-28,1015.55
2006-05-29,1011.75
2006-05-30,1010.22
2006-05-31,1016.25
2006-06-01,1020.77
2006-06-02,1026.85
2006-06-03,1025.9
2006-06-04,1021.35
2006-06-05,1022.49
2006-06-06,1026.02
2006-06-07,1027.75
2006-06-08,1027.8
2006-06-09,1025.7
2006-06-10,1023.6
2006-06-11,1027.37
2006-06-12,1025.59
2006-06-13,1021.81
2006-06-14,1016.94
2006-06-15,1016.26
2006-06-16,1015.47
2006-06-17,1018.26
2006-06-18,1017.11
2006-06-19,1014.16
2006-06-20,1016.43
2006-06-21,1013.43
2006-06-22,1014.3
2006-06-23,1018.38
2006-06-24,1015.8
2006-06-25,1011.82
2006-06-26,1015.5
2006-06-27,1017.85
2006-06-28,1018.68
2006-06-29,1020.36
2006-06-30,1023.72
2006-07-01,1024.93
2006-07-02,1022.2
2006-07-03,1017.83
2006-07-04,1016.65
2006-07-05,1016.03
2006-07-06,1016.63
2006-07-07,1016.4
2006-07-08,1018.31
2006-07-09,1018.62
2006-07-10,1022.85
2006-07-11,1021.76
2006-07-12,1021.58
2006-07-13,1019.66
2006-07-14,1023.96
2006-07-15,1027.49
2006-07-16,1027.13
2006-07-17,1025.08
2006-07-18,1022.0
2006-07-19,1020.29
2006-07-20,1018.57
2006-07-21,1019.15
2006-07-22,1017.04
2006-07-23,1018.2
2006-07-24,1018.55
2006-07-25,1016.82
2006-07-26,1016.25
2006-07-27,1015.07
2006-07-28,1011.81
2006-07-29,1009.65
2006-07-30,1012.66
2006-07-31,1013.78
2006-08-01,1010.21
2006-08-02,1009.12
2006-08-03,1006.43
2006-08-04,1009.85
2006-08-05,1013.61
2006-08-06,1013.78
2006-08-07,1013.68
2006-08-08,1014.17
2006-08-09,1014.28
2006-08-10,1012.54
2006-08-11,1011.03
2006-08-12,1008.57
2006-08-13,1007.28
2006-08-14,1008.13
2006-08-15,1010.18
2006-08-16,1008.62
2006-08-17,1006.78
2006-08-18,1009.17
2006-08-19,1015.74
2006-08-20,1018.71
2006-08-21,1018.65
2006-08-22,1016.56
2006-08-23,1016.38
2006-08-24,1010.75
2006-08-25,1009.37
2006-08-26,1009.79
2006-08-27,1012.1
2006-08-28,1008.66
2006-08-29,1007.9
2006-08-30,1015.9
2006-08-31,1024.07
2006-09-01,1019.77
2006-09-02,1014.78
2006-09-03,1015.55
2006-09-04,1021.15
2006-09-05,1024.44
2006-09-06,1019.66
2006-09-07,1014.44
2006-09-08,1026.4
2006-09-09,1027.92
2006-09-10,1025.16
2006-09-11,1022.66
2006-09-12,1020.17
2006-09-13,1017.03
2006-09-14,1010.61
2006-09-15,1005.6
2006-09-16,1008.36
2006-09-17,1008.67
2006-09-18,1011.51
2006-09-19,1014.97
2006-09-20,1019.42
2006-09-21,1017.84
2006-09-22,1015.56
2006-09-23,1014.5
2006-09-24,1011.25
2006-09-25,1009.02
2006-09-26,1014.67
2006-09-27,1016.26
2006-09-28,1014.26
2006-09-29,1013.2
2006-09-30,1013.57
2006-10-01,1013.46
2006-10-02,1012.6
2006-10-03,1002.8
2006-10-04,1011.38
2006-10-05,1019.5
2006-10-06,1016.58
2006-10-07,1015.09
2006-10-08,1024.57
2006-10-09,1022.67
2006-10-10,1022.45
2006-10-11,1016.88
2006-10-12,1021.58
2006-10-13,1028.38
2006-10-14,1028.8
2006-10-15,1028.25
2006-10-16,1026.76
2006-10-17,1020.58
2006-10-18,1013.45
2006-10-19,1005.63
2006-10-20,1003.4
2006-10-21,1005.99
2006-10-22,1008.09
2006-10-23,1002.72
2006-10-24,1003.03
2006-10-25,1014.57
2006-10-26,1013.4
2006-10-27,1021.54
2006-10-28,1024.75
2006-10-29,1017.73
2006-10-30,1021.89
2006-10-31,1010.72
2006-11-01,1014.18
2006-11-02,1027.12
2006-11-03,1029.65
2006-11-04,1031.02
2006-11-05,1027.24
2006-11-06,1027.71
2006-11-07,1025.63
2006-11-08,1023.56
2006-11-09,1024.76
2006-11-10,1034.92
2006-11-11,1019.99
2006-11-12,1013.52
2006-11-13,1012.95
2006-11-14,1013.49
2006-11-15,1016.37
2006-11-16,1012.16
2006-11-17,1012.87
2006-11-18,1018.32
2006-11-19,1019.88
2006-11-20,1018.65
2006-11-21,1002.58
2006-11-22,1003.22
2006-11-23,1001.54
2006-11-24,1006.5
2006-11-25,1010.42
2006-11-26,1022.09
2006-11-27,1026.86
2006-11-28,1025.28
2006-11-29,1031.56
2006-11-30,1036.17
2006-12-01,1030.99
2006-12-02,1023.95
2006-12-03,1014.31
2006-12-04,1008.68
2006-12-05,1008.38
2006-12-06,1008.44
2006-12-07,1010.58
2006-12-08,1001.22
2006-12-09,1009.6
2006-12-10,1028.67
2006-12-11,1028.45
2006-12-12,1025.03
2006-12-13,1029.65
2006-12-14,1031.49
2006-12-15,1030.65
2006-12-16,1024.54
2006-12-17,1026.55
2006-12-18,1029.5
2006-12-19,1034.12
2006-12-20,1036.94
2006-12-21,1040.23
2006-12-22,1042.12
2006-12-23,1041.31
2006-12-24,1037.86
2006-12-25,1037.53
2006-12-26,1037.22
2006-12-27,1034.46
2006-12-28,1029.63
2006-12-29,1030.62
2006-12-30,1027.59
2006-12-31,1026.92
2007-01-01,1016.97
2007-01-02,1019.84
2007-01-03,1027.99
2007-01-04,1015.25
2007-01-05,1020.23
2007-01-06,1020.68
2007-01-07,1019.1
2007-01-08,1012.31
2007-01-09,1015.41
2007-01-10,1018.9
2007-01-11,1017.77
2007-01-12,1022.12
2007-01-13,1023.43
2007-01-14,1028.05
2007-01-15,1031.12
2007-01-16,1025.28
2007-01-17,1019.3
2007-01-18,1002.45
2007-01-19,1012.06
2007-01-20,1016.3
2007-01-21,1014.48
2007-01-22,1017.27
2007-01-23,1011.99
2007-01-24,1004.58
2007-01-25,1019.85
2007-01-26,1023.72
2007-01-27,1023.63
2007-01-28,1024.88
2007-01-29,1021.02
2007-01-30,1024.68
2007-01-31,1022.2
2007-02-01,1026.54
2007-02-02,1029.79
2007-02-03,1032.78
2007-02-04,1031.53
2007-02-05,1016.24
2007-02-06,1006.92
2007-02-07,1001.53
2007-02-08,998.34
2007-02-09,1005.39
2007-02-10,1007.96
2007-02-11,1005.53
2007-02-12,999.53
2007-02-13,1005.8
2007-02-14,1009.13
2007-02-15,1019.35
2007-02-16,1026.47
2007-02-17,1020.22
2007-02-18,1016.22
2007-02-19,1015.49
2007-02-20,1013.9
2007-02-21,1014.33
2007-02-22,1014.4
2007-02-23,1012.73
2007-02-24,1007.28
2007-02-25,1003.06
2007-02-26,1006.67
2007-02-27,1013.43
2007-02-28,1002.43
2007-03-01,997.5
2007-03-02,1006.23
2007-03-03,1005.69
2007-03-04,1021.3
2007-03-05,1019.68
2007-03-06,1016.56
2007-03-07,1007.25
2007-03-08,1019.82
2007-03-09,1027.44
2007-03-10,1034.78
2007-03-11,1036.21
2007-03-12,1028.65
2007-03-13,1027.62
2007-03-14,1033.01
2007-03-15,1029.89
2007-03-16,1025.62
2007-03-17,1020.74
2007-03-18,1005.53
2007-03-19,994.65
2007-03-20,998.63
2007-03-21,1004.78
2007-03-22,1006.77
2007-03-23,1007.02
2007-03-24,1008.81
2007-03-25,1018.59
2007-03-26,1020.9
2007-03-27,1019.67
2007-03-28,1016.39
2007-03-29,1014.34
2007-03-30,1012.02
2007-03-31,1015.85
2007-04-01,1024.23
2007-04-02,1024.05
2007-04-03,1013.67
2007-04-04,1017.38
2007-04-05,1020.23
2007-04-06,1021.32
2007-04-07,1022.47
2007-04-08,1024.42
2007-04-09,1018.78
2007-04-10,1021.47
2007-04-11,1024.14
2007-04-12,1021.91
2007-04-13,1019.68
2007-04-14,1020.66
2007-04-15,1022.95
2007-04-16,1021.47
2007-04-17,1017.18
2007-04-18,1021.62
2007-04-19,1020.02
2007-04-20,1019.66
2007-04-21,1022.51
2007-04-22,1022.84
2007-04-23,1021.19
2007-04-24,1019.95
2007-04-25,1018.06
2007-04-26,1017.98
2007-04-27,1019.53
2007-04-28,1019.44
2007-04-29,1017.48
2007-04-30,1015.81
2007-05-01,1015.8
2007-05-02,1014.64
2007-05-03,1011.75
2007-05-04,1007.19
2007-05-05,1008.83
2007-05-06,1013.33
2007-05-07,1013.77
2007-05-08,1011.56
2007-05-09,1014.5
2007-05-10,1012.42
2007-05-11,1007.78
2007-05-12,1011.62
2007-05-13,1009.83
2007-05-14,1009.29
2007-05-15,1014.59
2007-05-16,1013.6
2007-05-17,1011.97
2007-05-18,1019.12
2007-05-19,1015.16
2007-05-20,1013.88
