Date,TT_TU,Rolling_Mean,adjusted_TT
1967-06-01,15.200666666666667,8.711235343061956,23.548086021505377
1967-07-01,19.379354838709677,9.018036418330773,27.726774193548387
1967-08-01,16.80322580645161,9.065402009728624,25.15064516129032
1967-09-01,13.821,9.0759297875064,22.16841935483871
1967-10-01,11.65709677419355,9.082972798259089,20.00451612903226
1967-11-01,3.107666666666667,9.207667242703534,11.455086021505377
1967-12-01,-0.40225806451612905,9.001323156682028,7.945161290322581
1968-01-01,-1.9551612903225808,8.82734466205837,6.392258064516129
1968-02-01,1.1406896551724137,8.70772951427512,9.488109010011124
1968-03-01,4.258709677419355,8.583616611049314,12.606129032258064
1968-04-01,9.033999999999999,8.748561055493758,17.38141935483871
1968-05-01,11.796129032258065,8.653426646891608,20.143548387096775
1968-06-01,16.698666666666664,8.778259980224941,25.046086021505374
1968-07-01,17.057741935483868,8.584792238289456,25.405161290322578
1968-08-01,16.543225806451613,8.56312557162279,24.890645161290323
1968-09-01,13.579333333333333,8.542986682733902,21.926752688172044
1968-10-01,9.837741935483871,8.391373779508095,18.185161290322583
1968-11-01,3.1016666666666666,8.390873779508095,11.449086021505376
1968-12-01,-1.9283870967741936,8.263696360153256,6.419032258064516
1969-01-01,-0.36354838709677423,8.396330768755407,7.983870967741936
1969-02-01,-2.148214285714286,8.122255440348182,6.1992050691244245
1969-03-01,2.806451612903226,8.001233934971838,11.153870967741936
1969-04-01,7.829666666666666,7.900872823860727,16.177086021505374
1969-05-01,13.938709677419356,8.0794212109575,22.286129032258067
1969-06-01,15.405,7.971615655401945,23.752419354838707
1969-07-01,19.169032258064515,8.147556515617,27.516451612903225
1969-08-01,17.107741935483872,8.194599526369688,25.455161290322582
1969-09-01,13.868666666666666,8.218710637480799,22.216086021505376
1969-10-01,8.64774193548387,8.119543970814133,16.995161290322578
1969-11-01,5.075333333333333,8.284016193036354,13.422752688172043
1969-12-01,-5.297096774193549,8.003290386584743,3.050322580645161
1970-01-01,-3.0883870967741935,7.776220494111623,5.259032258064517
1970-02-01,-0.14214285714285718,7.943393113159242,8.205276497695852
1970-03-01,1.1003225806451613,7.801215693804402,9.44774193548387
1970-04-01,6.04,7.652076804915514,14.387419354838709
1970-05-01,11.628064516129033,7.459523041474654,19.975483870967743
1970-06-01,17.993666666666666,7.675245263696876,26.341086021505376
1970-07-01,16.60741935483871,7.461777521761392,24.95483870967742
1970-08-01,17.00709677419355,7.453390424987198,25.35451612903226
1970-09-01,13.677333333333333,7.437445980542755,22.024752688172043
1970-10-01,9.140967741935484,7.478548131080388,17.488387096774193
1970-11-01,5.693333333333333,7.530048131080389,14.040752688172043
1970-12-01,0.28774193548387095,7.99545135688684,8.63516129032258
1971-01-01,-4.18258064516129,7.904268561187916,4.1648387096774195
1971-02-01,1.1017857142857144,8.00792927547363,9.449205069124424
1971-03-01,1.2832258064516129,8.023171210957502,9.630645161290323
1971-04-01,9.509666666666668,8.31231009984639,17.857086021505378
1971-05-01,14.778064516129032,8.57481009984639,23.12548387096774
1971-06-01,14.360666666666667,8.27206009984639,22.708086021505377
1971-07-01,19.003548387096775,8.471737519201229,27.350967741935484
1971-08-01,18.38774193548387,8.58679128264209,26.73516129032258
1971-09-01,12.006,8.447513504864311,20.35341935483871
1971-10-01,7.6648387096774195,8.324502752176139,16.01225806451613
1971-11-01,3.2063333333333333,8.117252752176139,11.553752688172043
1971-12-01,3.244516129032258,8.363650601638506,11.591935483870968
1972-01-01,-2.661290322580645,8.490424795186891,5.686129032258065
1972-02-01,1.6313793103448277,8.534557594858486,9.978798665183538
1972-03-01,5.823225806451613,8.912890928191818,14.170645161290324
1972-04-01,8.053666666666667,8.791557594858485,16.401086021505378
1972-05-01,11.84451612903226,8.547095229267088,20.19193548387097
1972-06-01,14.778666666666668,8.581928562600421,23.12608602150538
1972-07-01,18.19161290322581,8.51426727227784,26.53903225806452
1972-08-01,16.17451612903226,8.329831788406873,24.52193548387097
1972-09-01,10.898333333333333,8.237526232851318,19.245752688172043
1972-10-01,5.788064516129032,8.081128383388952,14.135483870967743
1972-11-01,3.61,8.11476727227784,11.95741935483871
1972-12-01,-0.8090322580645161,7.776971573353109,7.538387096774194
1973-01-01,-0.9493548387096774,7.91963286367569,7.398064516129033
1973-02-01,0.5653571428571429,7.830797683051716,8.912776497695853
1973-03-01,3.738064516129032,7.657034242191501,12.085483870967742
1973-04-01,5.518666666666666,7.4457842421915,13.866086021505376
1973-05-01,13.478387096774194,7.5819401561699955,21.825806451612905
1973-06-01,16.232,7.703051267281107,24.57941935483871
1973-07-01,17.544516129032257,7.6491265360983105,25.891935483870967
1973-08-01,18.398387096774194,7.834449116743471,26.745806451612903
1973-09-01,14.397333333333334,8.126032450076805,22.744752688172042
1973-10-01,7.256451612903225,8.248398041474653,15.603870967741935
1973-11-01,2.7733333333333334,8.178675819252431,11.120752688172043
1973-12-01,-1.202258064516129,8.145907002048132,7.145161290322581
1974-01-01,2.793548387096774,8.45781560419867,11.140967741935484
1974-02-01,3.1010714285714287,8.669125128008192,11.448490783410138
1974-03-01,6.796774193548386,8.92401760112647,15.144193548387097
1974-04-01,8.471666666666668,9.170100934459805,16.819086021505377
1974-05-01,11.411290322580646,8.997842869943677,19.758709677419354
1974-06-01,14.590666666666667,8.861065092165898,22.938086021505377
1974-07-01,15.680967741935484,8.705769393241168,24.028387096774196
1974-08-01,18.026129032258062,8.674747887864823,26.373548387096772
1974-09-01,14.040333333333333,8.644997887864823,22.387752688172043
1974-10-01,5.448709677419354,8.494352726574501,13.796129032258065
1974-11-01,4.157333333333333,8.609686059907833,12.504752688172044
1974-12-01,4.539677419354838,9.088180683563747,12.887096774193548
1975-01-01,3.464193548387097,9.144067780337942,11.811612903225807
1975-02-01,1.2564285714285715,8.990347542242704,9.603847926267282
1975-03-01,4.176129032258065,8.77196044546851,12.523548387096774
1975-04-01,7.566666666666666,8.696543778801843,15.914086021505376
1975-05-01,13.010645161290322,8.829823348694317,21.358064516129033
1975-06-01,15.419,8.898851126472094,23.76641935483871
1975-07-01,18.636129032258065,9.145114567332309,26.983548387096775
1975-08-01,19.14032258064516,9.2379640296979,27.48774193548387
1975-09-01,16.216333333333335,9.419297363031234,24.563752688172045
1975-10-01,7.456451612903226,9.586609190988224,15.803870967741936
1975-11-01,2.3873333333333333,9.439109190988225,10.734752688172044
1975-12-01,0.5535483870967742,9.106931771633384,8.900967741935483
1976-01-01,1.9580645161290324,8.981421018945213,10.305483870967743
1976-02-01,0.49034482758620684,8.917580706958349,8.837764182424916
1976-03-01,1.5332258064516129,8.697338771474477,9.880645161290323
1976-04-01,7.802333333333333,8.716977660363368,16.149752688172043
1976-05-01,13.880967741935484,8.789504542083797,22.228387096774192
1976-06-01,18.389,9.037004542083798,26.73641935483871
1976-07-01,20.228387096774195,9.169692714126809,28.575806451612905
1976-08-01,16.67322580645161,8.964101316277345,25.02064516129032
1976-09-01,13.222000000000001,8.714573538499568,21.56941935483871
1976-10-01,9.44774193548387,8.880514398714622,17.795161290322582
1976-11-01,4.737333333333334,9.076347732047955,13.084752688172044
1976-12-01,-1.563225806451613,8.89994988258559,6.784193548387097
1977-01-01,-0.24419354838709675,8.716428377209246,8.103225806451613
1977-02-01,3.519642857142857,8.9688698796723,11.867062211981567
1977-03-01,6.678709677419355,9.397660202252945,15.026129032258066
1977-04-01,6.144333333333334,9.259493535586278,14.491752688172044
1977-05-01,12.76258064516129,9.166294610855095,21.11
1977-06-01,16.237000000000002,8.986961277521761,24.58441935483871
1977-07-01,17.520967741935483,8.76134299795187,25.868387096774192
1977-08-01,16.759032258064515,8.768493535586279,25.106451612903225
1977-09-01,12.434333333333333,8.702854646697388,20.78175268817204
1977-10-01,9.828064516129032,8.734548195084484,18.175483870967742
1977-11-01,5.225666666666667,8.77524263952893,13.573086021505377
1977-12-01,1.2322580645161292,9.008199628776241,9.579677419354839
1978-01-01,0.7767741935483871,9.093280273937532,9.124193548387098
1978-02-01,-1.4600000000000002,8.678310035842292,6.88741935483871
1978-03-01,5.227096774193548,8.55734229390681,13.574516129032258
1978-04-01,7.691333333333334,8.686258960573477,16.038752688172043
1978-05-01,12.123870967741935,8.633033154121863,20.471290322580643
1978-06-01,15.150333333333332,8.542477598566308,23.497752688172042
1978-07-01,16.14677419354839,8.427961469534049,24.4941935483871
1978-08-01,15.345806451612905,8.310192652329748,23.693225806451615
1978-09-01,12.791,8.339914874551972,21.13841935483871
1978-10-01,8.133870967741936,8.198732078853046,16.481290322580648
1978-11-01,3.2723333333333335,8.03595430107527,11.619752688172044
1978-12-01,0.8548387096774194,8.004502688172044,9.20225806451613
1979-01-01,-5.588064516129032,7.474099462365591,2.759354838709678
1979-02-01,-0.29071428571428576,7.571539938556068,8.056705069124424
1979-03-01,4.827419354838709,7.538233486943164,13.17483870967742
1979-04-01,6.995333333333333,7.480233486943164,15.342752688172043
1979-05-01,12.708064516129031,7.528916282642089,21.05548387096774
1979-06-01,17.78933333333333,7.748832949308756,26.13675268817204
1979-07-01,16.039032258064516,7.7398544546851005,24.386451612903226
1979-08-01,15.95032258064516,7.790230798771122,24.29774193548387
1979-09-01,13.099,7.815897465437788,21.44641935483871
1979-10-01,8.669032258064517,7.860494239631336,17.016451612903225
1979-11-01,3.1576666666666666,7.850938684075781,11.505086021505377
1979-12-01,4.1490322580645165,8.125454813108037,12.496451612903225
1980-01-01,-2.2319354838709677,8.405132232462877,6.115483870967742
1980-02-01,2.7010344827586206,8.65444462983562,11.04845383759733
1980-03-01,4.634516129032257,8.638369361018414,12.981935483870966
1980-04-01,6.218333333333334,8.573619361018416,14.565752688172044
1980-05-01,11.390322580645162,8.463807533061427,19.73774193548387
1980-06-01,15.386666666666667,8.263585310839204,23.734086021505377
1980-07-01,15.134193548387096,8.188182085032752,23.481612903225805
1980-08-01,17.127096774193546,8.286246601161785,25.474516129032256
1980-09-01,13.839666666666666,8.347968823384006,22.187086021505376
1980-10-01,7.622258064516129,8.260737640588308,15.969677419354838
1980-11-01,2.6540000000000004,8.218765418366084,11.00141935483871
1980-12-01,-0.24451612903225808,7.8526363861080215,8.102903225806452
1981-01-01,-3.4480645161290324,7.751292300086515,4.8993548387096775
1981-02-01,-0.9542857142857144,7.446682283666154,7.393133640552995
1981-03-01,7.5277419354838715,7.687784434203789,15.87516129032258
1981-04-01,8.495666666666667,7.877562211981567,16.84308602150538
1981-05-01,13.220967741935485,8.030115975422426,21.568387096774195
1981-06-01,16.33233333333333,8.108921530977982,24.67975268817204
1981-07-01,16.801935483870967,8.247900025601638,25.149354838709677
1981-08-01,16.863870967741935,8.22596454173067,25.211290322580645
1981-09-01,14.636666666666667,8.292381208397337,22.984086021505377
1981-10-01,8.784516129032259,8.389236047107014,17.13193548387097
1981-11-01,4.816999999999999,8.569486047107015,13.16441935483871
1981-12-01,-2.1180645161290323,8.41335701484895,6.2293548387096775
1982-01-01,-3.980967741935484,8.368948412698414,4.3664516129032265
1982-02-01,-0.7649999999999999,8.384722222222223,7.58241935483871
1982-03-01,4.529677419354838,8.134883512544803,12.877096774193548
1982-04-01,7.009666666666666,8.01105017921147,15.357086021505376
1982-05-01,12.89258064516129,7.98368458781362,21.240000000000002
1982-06-01,17.09333333333333,8.047101254480287,25.44075268817204
1982-07-01,19.773548387096774,8.294735663082436,28.120967741935484
1982-08-01,17.65806451612903,8.360918458781361,26.00548387096774
1982-09-01,15.669333333333332,8.446974014336918,24.01675268817204
1982-10-01,9.178064516129032,8.479769713261648,17.52548387096774
1982-11-01,5.403333333333333,8.52863082437276,13.750752688172042
1982-12-01,2.4535483870967743,8.909598566308244,10.800967741935484
1983-01-01,3.677741935483871,9.547824372759855,12.02516129032258
1983-02-01,-1.8457142857142856,9.457764848950331,6.501705069124425
1983-03-01,4.529677419354838,9.457764848950333,12.877096774193548
1983-04-01,9.387333333333334,9.655903737839221,17.734752688172044
1983-05-01,11.962258064516128,9.578376856118792,20.309677419354838
1983-06-01,17.12,9.580599078341013,25.46741935483871
1983-07-01,21.523225806451613,9.726405529953917,29.870645161290323
1983-08-01,18.970000000000002,9.835733486943164,27.317419354838712
1983-09-01,14.138333333333332,9.70815015360983,22.48575268817204
1983-10-01,8.886451612903226,9.683849078341014,17.233870967741936
1983-11-01,2.164333333333333,9.413932411674347,10.511752688172043
1983-12-01,-1.209032258064516,9.108717357910907,7.138387096774194
1984-01-01,0.8093548387096774,8.869685099846391,9.156774193548387
1984-02-01,-0.022413793103448213,9.02162680756396,8.325005561735262
1984-03-01,2.5,8.852487022617723,10.84741935483871
1984-04-01,6.941666666666666,8.648681467062168,15.289086021505376
1984-05-01,11.045483870967741,8.572283617599801,19.39290322580645
1984-06-01,14.352,8.341616950933135,22.69941935483871
1984-07-01,16.408709677419356,7.9154072735137815,24.756129032258066
1984-08-01,17.27774193548387,7.774385768137436,25.62516129032258
1984-09-01,12.874333333333334,7.669052434804104,21.221752688172046
1984-10-01,10.04516129032258,7.765611574589051,18.39258064516129
1984-11-01,3.9843333333333333,7.917278241255715,12.331752688172044
1984-12-01,0.8612903225806451,8.089805122976147,9.208709677419355
