Date,TT_TU
1978-10,8.133870967741936
1978-11,3.2723333333333335
1978-12,0.8548387096774194
1979-01,-5.588064516129032
1979-02,-0.29071428571428576
1979-03,4.827419354838709
1979-04,6.995333333333333
1979-05,12.708064516129031
1979-06,17.78933333333333
1979-07,16.039032258064516
1979-08,15.95032258064516
1979-09,13.099
1979-10,8.669032258064517
1979-11,3.1576666666666666
1979-12,4.1490322580645165
1980-01,-2.2319354838709677
1980-02,2.7010344827586206
1980-03,4.634516129032257
1980-04,6.218333333333334
1980-05,11.390322580645162
1980-06,15.386666666666667
1980-07,15.134193548387096
1980-08,17.127096774193546
1980-09,13.839666666666666
1980-10,7.622258064516129
1980-11,2.6540000000000004
1980-12,-0.24451612903225808
1981-01,-3.4480645161290324
1981-02,-0.9542857142857144
1981-03,7.5277419354838715
1981-04,8.495666666666667
1981-05,13.220967741935485
1981-06,16.33233333333333
1981-07,16.801935483870967
1981-08,16.863870967741935
1981-09,14.636666666666667
1981-10,8.784516129032259
1981-11,4.816999999999999
1981-12,-2.1180645161290323
1982-01,-3.980967741935484
1982-02,-0.7649999999999999
1982-03,4.529677419354838
1982-04,7.009666666666666
1982-05,12.89258064516129
1982-06,17.09333333333333
1982-07,19.773548387096774
1982-08,17.65806451612903
1982-09,15.669333333333332
1982-10,9.178064516129032
1982-11,5.403333333333333
1982-12,2.4535483870967743
1983-01,3.677741935483871
1983-02,-1.8457142857142856
1983-03,4.529677419354838
1983-04,9.387333333333334
1983-05,11.962258064516128
1983-06,17.12
1983-07,21.523225806451613
1983-08,18.970000000000002
1983-09,14.138333333333332
1983-10,8.886451612903226
1983-11,2.164333333333333
1983-12,-1.209032258064516
1984-01,0.8093548387096774
1984-02,-0.022413793103448213
1984-03,2.5
1984-04,6.941666666666666
1984-05,11.045483870967741
1984-06,14.352
1984-07,16.408709677419356
1984-08,17.27774193548387
1984-09,12.874333333333334
1984-10,10.04516129032258
1984-11,3.9843333333333333
1984-12,0.8612903225806451
1985-01,-6.752903225806452
1985-02,-5.057857142857143
1985-03,3.264838709677419
1985-04,8.469
1985-05,14.509032258064515
1985-06,14.169666666666668
1985-07,17.896774193548385
1985-08,16.99
1985-09,13.857666666666667
1985-10,8.404193548387095
1985-11,0.744
1985-12,3.298709677419355
1986-01,0.3874193548387096
1986-02,-5.611071428571429
1986-03,3.614516129032258
1986-04,7.690666666666667
1986-05,15.341290322580644
1986-06,16.637
1986-07,17.445806451612906
1986-08,17.476451612903226
1986-09,11.425999999999998
1986-10,8.914193548387097
1986-11,4.589
1986-12,1.7551612903225806
1987-01,-5.694516129032258
1987-02,-0.8653571428571427
1987-03,-0.25580645161290316
1987-04,9.477333333333332
1987-05,10.46483870967742
1987-06,14.750333333333334
1987-07,18.287419354838708
1987-08,16.22032258064516
1987-09,15.553
1987-10,9.32516129032258
1987-11,4.542666666666666
1987-12,1.765806451612903
1988-01,2.9958064516129035
1988-02,2.1917241379310344
1988-03,3.192258064516129
1988-04,9.039333333333333
1988-05,15.45483870967742
1988-06,15.897333333333334
1988-07,17.923870967741934
1988-08,18.100322580645162
1988-09,13.796
1988-10,10.436774193548388
1988-11,2.1686666666666667
1988-12,3.4016129032258067
1989-01,1.5796774193548386
1989-02,3.0342857142857143
1989-03,6.880645161290323
1989-04,7.789333333333333
1989-05,14.824193548387097
1989-06,15.825999999999999
1989-07,18.830645161290324
1989-08,17.65741935483871
1989-09,14.767
1989-10,9.646129032258063
1989-11,1.9506666666666665
1989-12,1.2893548387096774
1990-01,1.6580645161290322
1990-02,4.919642857142857
1990-03,6.829032258064516
1990-04,7.947
1990-05,14.79483870967742
1990-06,15.868
1990-07,17.26322580645161
1990-08,19.155806451612904
1990-09,12.117333333333333
1990-10,9.312903225806451
1990-11,4.742999999999999
1990-12,0.2632258064516129
1991-01,1.572258064516129
1991-02,-3.367857142857143
1991-03,6.0603225806451615
1991-04,7.503333333333333
1991-05,9.929677419354839
1991-06,14.646333333333333
1991-07,20.433548387096774
1991-08,18.993225806451612
1991-09,15.289333333333333
1991-10,7.916774193548387
1991-11,3.772
1991-12,-0.7641935483870969
1992-01,0.9187096774193548
1992-02,1.9737931034482759
1992-03,4.96
1992-04,8.452666666666667
1992-05,15.553870967741936
1992-06,17.814
1992-07,18.950967741935486
1992-08,20.219354838709677
1992-09,13.417666666666666
1992-10,7.227096774193548
1992-11,5.455333333333333
1992-12,0.8206451612903226
1993-01,2.4919354838709675
1993-02,-1.545
1993-03,3.77258064516129
1993-04,11.535666666666666
1993-05,15.79258064516129
1993-06,16.6
1993-07,17.28451612903226
1993-08,17.370967741935484
1993-09,13.296333333333333
1993-10,8.133870967741936
1993-11,0.6606666666666666
1993-12,3.379032258064516
1994-01,3.011935483870968
1994-02,0.7350000000000001
1994-03,7.270967741935484
1994-04,8.072
1994-05,13.751612903225807
1994-06,17.613999999999997
1994-07,22.554193548387094
1994-08,19.07741935483871
1994-09,14.108
1994-10,7.89258064516129
1994-11,7.297666666666667
1994-12,3.851935483870968
1995-01,-0.12129032258064522
1995-02,4.746785714285714
1995-03,3.4938709677419357
1995-04,9.913333333333332
1995-05,12.48967741935484
1995-06,14.788333333333332
1995-07,20.76451612903226
1995-08,18.58225806451613
1995-09,12.859666666666667
1995-10,11.724838709677421
1995-11,2.4233333333333333
1995-12,-0.6651612903225806
1996-01,-2.4093548387096773
1996-02,-1.8306896551724139
1996-03,1.6883870967741934
1996-04,8.29
1996-05,12.33
1996-06,17.034333333333333
1996-07,16.320645161290322
1996-08,17.462903225806453
1996-09,11.467
1996-10,9.527096774193547
1996-11,4.897666666666667
1996-12,-2.6870967741935483
1997-01,-3.8448387096774193
1997-02,4.0600000000000005
1997-03,6.872903225806452
1997-04,6.568666666666667
1997-05,13.630967741935484
1997-06,16.308333333333334
1997-07,17.332903225806454
1997-08,20.130967741935482
1997-09,13.848333333333333
1997-10,7.771290322580645
1997-11,4.128
1997-12,2.3106451612903225
1998-01,1.6248387096774195
1998-02,2.362142857142857
1998-03,5.331290322580646
1998-04,9.482333333333335
1998-05,14.66
1998-06,17.55666666666667
1998-07,17.490000000000002
1998-08,17.67096774193548
1998-09,13.633333333333333
1998-10,9.730645161290322
1998-11,2.136
1998-12,0.5790322580645161
1999-01,1.8841935483870966
1999-02,0.26571428571428574
1999-03,5.7061290322580644
1999-04,9.247666666666667
1999-05,14.70774193548387
1999-06,16.226666666666667
1999-07,19.720645161290324
1999-08,17.74774193548387
1999-09,17.041
1999-10,9.066451612903226
1999-11,2.9753333333333334
1999-12,2.057741935483871
2000-01,0.6825806451612905
2000-02,3.7979310344827586
2000-03,5.996774193548387
2000-04,10.191
2000-05,15.26032258064516
2000-06,17.836333333333336
2000-07,15.916129032258064
2000-08,18.442580645161293
2000-09,14.162333333333333
2000-10,10.744193548387097
2000-11,5.855
2000-12,2.415161290322581
2001-01,0.4719354838709678
2001-02,2.6142857142857143
2001-03,5.743225806451613
2001-04,7.572666666666667
2001-05,15.809032258064516
2001-06,15.019
2001-07,19.169677419354837
2001-08,19.566129032258065
2001-09,12.188333333333333
2001-10,12.094193548387098
2001-11,3.197
2001-12,-0.4506451612903226
2002-01,-0.44612903225806444
2002-02,5.395714285714285
2002-03,5.725806451612903
2002-04,8.968333333333334
2002-05,14.339999999999998
2002-06,18.503666666666668
2002-07,18.376451612903224
2002-08,19.249354838709678
2002-09,13.185333333333334
2002-10,8.880645161290323
2002-11,6.038666666666667
2002-12,1.4658064516129032
2003-01,-0.23096774193548383
2003-02,-2.054642857142857
2003-03,5.658709677419355
2003-04,9.129999999999999
2003-05,15.120967741935484
2003-06,20.942
2003-07,19.84709677419355
2003-08,22.239354838709676
2003-09,13.473666666666666
2003-10,6.554838709677419
2003-11,5.299
2003-12,1.4516129032258065
2004-01,0.03935483870967741
2004-02,3.09
2004-03,4.199032258064515
2004-04,10.084333333333332
2004-05,11.871290322580645
2004-06,16.01
2004-07,17.897096774193546
2004-08,19.12290322580645
2004-09,14.360666666666667
2004-10,10.308064516129033
2004-11,4.4383333333333335
2004-12,0.35967741935483866
2005-01,1.5841935483870968
2005-02,-1.518214285714286
2005-03,3.6996774193548387
2005-04,9.947000000000001
2005-05,13.45032258064516
2005-06,17.764333333333337
2005-07,19.15806451612903
2005-08,16.575483870967744
2005-09,15.406666666666666
2005-10,10.76290322580645
2005-11,3.417666666666667
2005-12,0.41774193548387095
2006-01,-2.31
2006-02,-0.16499999999999998
2006-03,2.3893548387096777
2006-04,8.804
2006-05,13.966129032258063
2006-06,17.587333333333333
2006-07,23.078387096774197
2006-08,15.89258064516129
2006-09,17.144
2006-10,11.850000000000001
2006-11,6.610666666666666
2006-12,3.761290322580645
2007-01,4.908709677419354
2007-02,4.442857142857143
2007-03,6.241290322580645
2007-04,12.481
2007-05,15.360967741935484
2007-06,18.651333333333334
2007-07,17.971612903225807
2007-08,17.408709677419353
2007-09,12.423
2007-10,8.364193548387098
2007-11,3.197666666666666
2007-12,1.2954838709677419
2008-01,3.480967741935484
2008-02,3.274137931034483
2008-03,4.727741935483871
2008-04,8.405333333333333
2008-05,16.142903225806453
2008-06,18.659666666666666
2008-07,19.123870967741937
2008-08,18.036774193548386
2008-09,12.673333333333334
2008-10,8.876129032258065
2008-11,4.854333333333333
2008-12,0.9977419354838709
2009-01,-4.294838709677419
2009-02,0.13392857142857145
2009-03,4.428709677419355
2009-04,12.339
2009-05,14.283870967741937
2009-06,15.786333333333333
2009-07,18.353870967741937
2009-08,18.820967741935487
2009-09,14.990666666666668
2009-10,8.256774193548388
2009-11,6.913666666666667
2009-12,0.46451612903225803
2010-01,-2.9977419354838712
2010-02,-0.06749999999999992
2010-03,4.261290322580645
2010-04,8.762
2010-05,11.668064516129032
2010-06,17.508333333333333
2010-07,20.241935483870968
2010-08,16.642258064516128
2010-09,11.978666666666667
2010-10,7.636774193548387
2010-11,5.548666666666667
2010-12,-3.7893548387096776
2011-01,1.0148387096774194
2011-02,0.7628571428571428
2011-03,5.163548387096774
2011-04,11.789333333333333
2011-05,13.96290322580645
2011-06,17.052
2011-07,16.431290322580644
2011-08,18.406451612903226
2011-09,15.125666666666666
2011-10,8.725483870967743
2011-11,3.169
2011-12,3.962258064516129
2012-01,1.9770967741935483
2012-02,-3.1944827586206896
2012-03,6.48258064516129
2012-04,8.746
2012-05,15.37225806451613
2012-06,16.790666666666667
2012-07,18.11709677419355
2012-08,18.980645161290322
2012-09,13.639999999999999
2012-10,7.784516129032258
2012-11,4.998333333333333
2012-12,1.9506451612903226
2013-01,0.8896774193548387
2013-02,-0.1907142857142857
2013-03,1.15
2013-04,8.963666666666667
2013-05,12.14258064516129
2013-06,16.277
2013-07,20.239032258064515
2013-08,17.607741935483872
2013-09,13.205333333333334
2013-10,9.532903225806452
2013-11,4.6146666666666665
2013-12,3.032258064516129
2014-01,2.6074193548387097
2014-02,3.676071428571429
2014-03,6.735483870967743
2014-04,11.143333333333334
2014-05,12.672903225806452
2014-06,16.778
2014-07,19.52709677419355
2014-08,16.100645161290323
2014-09,14.833
2014-10,11.491612903225807
2014-11,5.676
2014-12,3.223225806451613
2015-01,2.553548387096774
2015-02,0.4132142857142857
2015-03,5.333870967741936
2015-04,8.463333333333333
2015-05,13.61741935483871
2015-06,17.171
2015-07,20.83967741935484
2015-08,20.953225806451613
2015-09,13.169333333333332
2015-10,8.223548387096775
2015-11,7.062333333333333
2015-12,5.627419354838709
2016-01,1.3648387096774195
2016-02,3.865862068965517
2016-03,4.499677419354839
2016-04,8.312333333333333
2016-05,14.045806451612904
2016-06,17.168333333333333
2016-07,18.886451612903226
2016-08,17.649677419354838
2016-09,15.965
2016-10,8.423548387096774
2016-11,3.3943333333333334
2016-12,0.7916129032258065
2017-01,-3.980645161290323
2017-02,3.2617857142857143
2017-03,7.196451612903226
2017-04,7.8853333333333335
2017-05,13.581071428571429
2017-06,18.220000000000002
2017-07,18.76290322580645
2017-08,18.16548387096774
2017-09,12.016666666666667
2017-10,10.801935483870968
2017-11,5.030333333333333
2017-12,2.5903225806451613
2018-01,4.217096774193548
2018-02,-2.0475
2018-03,3.0703225806451617
2018-04,12.939333333333334
2018-05,17.040967741935482
2018-06,18.687241379310343
2018-07,20.58451612903226
2018-08,20.719677419354838
2018-09,14.770999999999999
2018-10,9.756451612903225
2018-11,5.191666666666666
2018-12,3.8419354838709676
2019-01,0.8729032258064515
2019-02,2.142857142857143
2019-03,6.839677419354839
2019-04,10.825666666666667
2019-05,11.25
2019-06,20.412333333333333
2019-07,19.73516129032258
2019-08,18.76483870967742
2019-09,13.834666666666667
2019-10,10.628064516129031
2019-11,5.527333333333333
2019-12,2.7641935483870967
2020-01,2.25
2020-02,5.425172413793103
2020-03,5.623548387096774
2020-04,10.199000000000002
2020-05,12.063225806451612
2020-06,16.923333333333332
2020-07,18.447741935483872
2020-08,19.933870967741935
2020-09,14.407666666666668
2020-10,9.990967741935485
2020-11,4.711034482758621
2020-12,2.611290322580645
